index,x,y,z
0,-12.41456159814,-3.949959016123,0.839346
1,-12.400046984107,-3.969526948895,0.839346
2,-12.386138028815,-4.001227672505,0.839346
3,-12.380156042898,-4.033951785712,0.839346
4,-12.379951102797,-4.096243395535,0.839346
5,-12.379853816056,-4.125813731716,0.839346
6,-12.379847188848,-4.129731633121,0.839346
7,-12.382388639915,-4.158291348605,0.839346
8,-12.39678143322,-4.190520854111,0.839346
9,-12.411620846209,-4.210146413924,0.839346
