Time,Fz,Mz
1.88605,-0.504549,-2.52175
1.89614,-0.509693,-2.5629
1.90606,-0.391378,-2.49603
1.91608,-0.463396,-2.53718
1.92611,-0.617721,-2.52175
1.93611,-0.612577,-2.7018
1.94608,-0.442819,-2.53204
1.95614,-0.535414,-2.54233
1.96614,-0.370801,-2.47545
1.97615,-0.473684,-2.50632
1.98593,-0.437675,-2.39314
1.99592,-0.586856,-2.59377
2.00587,-0.432531,-2.6092
2.01589,-0.396522,-2.54233
2.02589,-0.386233,-2.40343
2.03617,-0.453108,-2.50117
2.04612,-0.453108,-2.67608
2.05605,-0.401666,-2.63493
2.06601,-0.453108,-2.48574
2.07601,-0.648586,-2.61435
2.08592,-0.273062,-2.48059
2.09612,-0.581712,-2.71724
2.10635,-0.658874,-2.62464
2.11619,-0.509693,-2.48059
2.12631,-0.298783,-2.55776
2.13632,-0.401666,-2.55776
2.14632,-0.519982,-2.47031
2.15625,-0.561135,-2.60406
2.16652,-0.540559,-2.63493
2.17619,-0.293638,-2.57319
2.18622,-0.458252,-2.49088
2.1962,-0.597144,-2.54747
2.20632,-0.411954,-2.59892
2.21607,-0.437675,-2.57319
2.22611,-0.381089,-2.59892
2.23601,-0.417098,-2.56805
2.24599,-0.494261,-2.52689
2.256,-0.566279,-2.59892
2.26589,-0.535414,-2.57834
2.27591,-0.417098,-2.57319
2.28613,-0.514838,-2.70695
2.29591,-0.324503,-2.5166
2.30604,-0.597144,-2.61949
2.31616,-0.550847,-2.61435
2.32602,-0.571424,-2.52175
2.33597,-0.617721,-2.70695
2.34592,-0.365657,-2.66065
2.35606,-0.432531,-2.59377
2.36615,-0.540559,-2.66579
2.37587,-0.586856,-2.69151
2.40574,-0.453108,-2.48574
2.40608,-0.432531,-2.42401
2.41658,-0.525126,-2.59892
2.42868,-0.453108,-2.67094
2.43933,-0.360513,-2.57319
2.45111,-0.417098,-2.61949
2.46171,-0.375945,-2.28511
2.4737,-0.447963,-2.49603
2.48417,-0.550847,-2.68123
2.49465,-0.545703,-2.52175
2.50656,-0.597144,-2.68637
2.51624,-0.458252,-2.55776
2.52623,-0.437675,-2.71724
2.53752,-0.391378,-2.49603
2.54612,-0.514838,-2.72238
2.55619,-0.360513,-2.53204
2.56747,-0.519982,-2.65036
2.57617,-0.216476,-2.5629
2.58612,-0.612577,-2.62978
2.5975,-0.46854,-2.53204
2.60614,-0.46854,-2.6555
2.61614,-0.396522,-2.39314
2.6275,-0.463396,-2.62978
2.63609,-0.411954,-2.46002
2.64613,-0.607433,-2.77897
2.6575,-0.509693,-2.55776
2.66614,-0.46854,-2.58348
2.67614,-0.545703,-2.5629
2.68747,-0.396522,-2.61949
2.69615,-0.509693,-2.68637
2.70608,-0.370801,-2.47545
2.71731,-0.396522,-2.57834
2.72604,-0.381089,-2.56805
2.73607,-0.447963,-2.55776
2.74719,-0.447963,-2.69666
2.75611,-0.576568,-2.7481
2.76608,-0.432531,-2.55776
2.77744,-0.566279,-2.56805
2.78606,-0.571424,-2.68637
2.79604,-0.602289,-2.63493
2.80722,-0.386233,-2.55262
2.81674,-0.375945,-2.53204
2.82611,-0.442819,-2.53204
2.8372,-0.40681,-2.55776
2.84605,-0.391378,-2.48574
2.85606,-0.432531,-2.44458
2.86719,-0.633154,-2.6092
2.87604,-0.375945,-2.45487
2.88601,-0.540559,-2.51146
2.89714,-0.324503,-2.5629
2.90605,-0.561135,-2.58348
2.916,-0.545703,-2.56805
2.92713,-0.550847,-2.85099
2.93611,-0.555991,-2.52689
2.946,-0.674307,-2.66065
2.95731,-0.566279,-2.6092
2.96606,-0.586856,-2.59377
2.97602,-0.576568,-2.72238
2.98741,-0.633154,-2.74296
2.99601,-0.391378,-2.59892
3.00612,-0.432531,-2.56805
3.01733,-0.525126,-2.49088
3.02612,-0.40681,-2.47545
3.03615,-0.355368,-2.52689
3.04731,-0.494261,-2.53204
3.05608,-0.463396,-2.54233
3.06607,-0.422243,-2.56805
3.07733,-0.535414,-2.50632
3.08607,-0.576568,-2.53718
3.09607,-0.396522,-2.58863
3.10718,-0.324503,-2.52175
3.11606,-0.40681,-2.42915
3.12623,-0.226764,-2.43429
3.13858,-0.324503,-2.55776
3.14611,-0.386233,-2.52175
3.15606,-0.499405,-2.53204
3.16729,-0.535414,-2.64521
3.17614,-0.360513,-2.5629
3.18613,-0.298783,-2.55776
3.19722,-0.592,-2.58348
3.20611,-0.679451,-2.58863
3.21609,-0.303927,-2.48059
3.22724,-0.370801,-2.50117
3.23609,-0.545703,-2.76354
3.24601,-0.561135,-2.71724
3.25717,-0.463396,-2.58348
3.26608,-0.514838,-2.61949
3.27608,-0.463396,-2.57319
3.28719,-0.442819,-2.5166
3.29629,-0.463396,-2.47031
3.30615,-0.442819,-2.49603
3.3174,-0.46854,-2.48574
3.32611,-0.437675,-2.44458
3.33606,-0.46854,-2.49603
3.34747,-0.396522,-2.48574
3.35604,-0.489117,-2.59377
3.36609,-0.453108,-2.49088
3.37732,-0.437675,-2.5166
3.38613,-0.463396,-2.47545
3.39612,-0.458252,-2.50117
3.40768,-0.499405,-2.61949
3.41616,-0.514838,-2.57834
3.42624,-0.442819,-2.5166
3.45377,-0.628009,-2.69666
3.4541,-0.525126,-2.54747
3.45615,-0.458252,-2.66065
3.46626,-0.453108,-2.67094
3.47619,-0.334792,-2.55262
3.4875,-0.437675,-2.67608
3.49613,-0.40681,-2.53204
3.50622,-0.391378,-2.61435
3.51731,-0.53027,-2.62464
3.52611,-0.473684,-2.52175
3.53599,-0.396522,-2.40343
3.54743,-0.525126,-2.58863
3.5561,-0.422243,-2.42401
3.5662,-0.535414,-2.59377
3.57732,-0.40681,-2.41886
3.5862,-0.386233,-2.46002
3.59641,-0.648586,-2.7481
3.60763,-0.535414,-2.57319
3.61633,-0.509693,-2.66579
3.62623,-0.432531,-2.71209
3.63771,-0.391378,-2.59377
3.64633,-0.473684,-2.63493
3.65636,-0.401666,-2.54747
3.66893,-0.437675,-2.58348
3.67633,-0.411954,-2.53204
3.68628,-0.447963,-2.55776
3.69779,-0.46854,-2.48574
3.70633,-0.458252,-2.47545
3.7163,-0.478828,-2.48574
3.72764,-0.453108,-2.47031
3.7363,-0.447963,-2.53718
3.7463,-0.427387,-2.52689
3.75754,-0.40681,-2.53718
3.76619,-0.437675,-2.54233
3.77619,-0.40681,-2.57834
3.78724,-0.432531,-2.58863
3.79606,-0.422243,-2.52175
3.80621,-0.370801,-2.54747
3.81733,-0.370801,-2.5629
3.82612,-0.494261,-2.58863
3.8361,-0.375945,-2.56805
3.84732,-0.417098,-2.57834
3.85612,-0.437675,-2.5629
3.86613,-0.427387,-2.63493
3.87733,-0.458252,-2.55262
3.88616,-0.53027,-2.72753
3.89612,-0.478828,-2.44458
3.90743,-0.65373,-2.66579
3.91609,-0.514838,-2.37771
3.92617,-0.628009,-2.6092
3.93738,-0.504549,-2.54747
3.94616,-0.597144,-2.64521
3.95618,-0.509693,-2.74296
3.96741,-0.355368,-2.46002
3.97622,-0.607433,-2.76354
3.98619,-0.375945,-2.47545
3.99778,-0.489117,-2.58348
4.00637,-0.34508,-2.58863
4.01634,-0.427387,-2.50117
4.02812,-0.453108,-2.62978
4.0363,-0.437675,-2.46516
4.04645,-0.607433,-2.57834
4.05809,-0.427387,-2.67608
4.06638,-0.442819,-2.46516
4.07639,-0.545703,-2.7018
4.08837,-0.355368,-2.39828
4.09664,-0.53027,-2.69666
4.10649,-0.360513,-2.52175
4.11781,-0.417098,-2.59377
4.12643,-0.386233,-2.6555
4.13659,-0.674307,-2.55262
4.14785,-0.463396,-2.47031
4.15644,-0.46854,-2.49603
4.16649,-0.483973,-2.58348
4.17792,-0.360513,-2.53718
4.1864,-0.396522,-2.55262
4.19641,-0.417098,-2.56805
4.20791,-0.514838,-2.61435
4.21647,-0.756614,-2.66065
4.22654,-0.391378,-2.52175
4.2379,-0.489117,-2.61949
4.24645,-0.427387,-2.65036
4.25654,-0.381089,-2.48574
4.26787,-0.447963,-2.53718
4.27649,-0.602289,-2.63493
4.28646,-0.478828,-2.5166
4.29777,-0.262773,-2.59377
4.30645,-0.447963,-2.67094
4.31645,-0.586856,-2.71724
4.3279,-0.592,-2.51146
4.33667,-0.628009,-2.72753
4.34649,-0.576568,-2.48574
4.35786,-0.396522,-2.56805
4.3664,-0.411954,-2.34684
4.37654,-0.447963,-2.53204
4.38779,-0.586856,-2.60406
4.39639,-0.664019,-2.68637
4.40643,-0.401666,-2.46516
4.41785,-0.319359,-2.50117
4.42644,-0.381089,-2.48574
4.43651,-0.463396,-2.54233
4.4478,-0.365657,-2.49088
4.45642,-0.324503,-2.54233
4.46645,-0.514838,-2.62978
4.47779,-0.622865,-2.60406
4.48647,-0.473684,-2.49088
4.49643,-0.360513,-2.61949
4.50776,-0.411954,-2.63493
4.51643,-0.442819,-2.5629
4.52645,-0.417098,-2.35713
4.53784,-0.586856,-2.73267
4.54648,-0.514838,-2.69151
4.55641,-0.581712,-2.50632
4.56788,-0.571424,-2.60406
4.57646,-0.519982,-2.66579
