Time,Fz,Mz
1.88648,-0.895506,-2.55776
1.89659,-0.880074,-2.66065
1.90643,-0.8132,-2.57834
1.91669,-0.869785,-2.66579
1.92657,-0.890362,-2.65036
1.93657,-0.83892,-2.5629
1.94655,-0.859497,-2.58863
1.95652,-0.787479,-2.50632
1.9665,-0.720604,-2.53718
1.97659,-0.720604,-2.47031
1.98661,-0.674307,-2.47545
1.99658,-0.792623,-2.5629
2.00655,-0.792623,-2.58863
2.01658,-0.766902,-2.53204
2.02653,-0.844065,-2.57319
2.03655,-0.725749,-2.45487
2.04657,-0.895506,-2.57834
2.05657,-0.916083,-2.57834
2.06654,-0.977813,-2.67608
2.07648,-0.818344,-2.54233
2.08666,-0.854353,-2.55776
2.09666,-0.90065,-2.64007
2.10676,-0.746325,-2.52689
2.11648,-0.751469,-2.62978
2.12658,-0.71546,-2.55262
2.13701,-0.828632,-2.56805
2.1468,-0.802911,-2.53718
2.15673,-0.833776,-2.64521
2.16654,-0.844065,-2.58863
2.17665,-0.880074,-2.55776
2.18695,-1.01382,-2.70695
2.19691,-0.972669,-2.67608
2.20682,-0.952092,-2.70695
2.2167,-0.828632,-2.50117
2.22665,-0.83892,-2.58863
2.23666,-0.77719,-2.47031
2.24665,-0.87493,-2.5629
2.25666,-0.93666,-2.65036
2.26664,-0.931515,-2.68123
2.27658,-0.931515,-2.67608
2.2866,-0.828632,-2.72238
2.29657,-0.802911,-2.59892
2.30655,-0.802911,-2.53204
2.31653,-0.828632,-2.58348
2.3265,-0.854353,-2.6092
2.33655,-0.977813,-2.6555
2.34642,-0.90065,-2.66579
2.35678,-0.664019,-2.54233
2.36692,-0.689739,-2.43944
2.37713,-0.730893,-2.55262
2.38704,-0.885218,-2.58348
2.39718,-0.833776,-2.53718
2.40705,-0.854353,-2.57319
2.41714,-0.761758,-2.46002
2.42704,-0.828632,-2.52175
2.43697,-0.684595,-2.46516
2.44719,-0.787479,-2.48574
2.457,-0.988101,-2.66579
2.46699,-0.87493,-2.72238
2.47697,-0.828632,-2.58863
2.48686,-0.808055,-2.5629
2.49694,-0.8132,-2.53718
2.50698,-0.854353,-2.62978
2.51687,-0.96238,-2.68637
2.52665,-0.844065,-2.66065
2.53666,-0.772046,-2.63493
2.54656,-0.756614,-2.44973
2.55649,-0.864641,-2.61435
2.56654,-0.90065,-2.68637
2.57652,-0.833776,-2.54233
2.58649,-0.828632,-2.54233
2.59652,-0.746325,-2.62464
2.60658,-0.772046,-2.62978
2.61678,-0.766902,-2.57834
2.62647,-0.782335,-2.51146
2.63676,-0.638298,-2.42915
2.64711,-0.746325,-2.44973
2.657,-0.890362,-2.58863
2.667,-0.952092,-2.68637
2.67702,-0.844065,-2.5629
2.68711,-0.890362,-2.61435
2.69702,-0.751469,-2.55262
2.70704,-0.854353,-2.58863
2.71703,-0.926371,-2.61435
2.72697,-0.926371,-2.66579
2.73701,-0.946948,-2.64521
2.747,-0.93666,-2.7018
