Time,Fz,Mz
3.09239,0.719763,-2.5629
3.10236,0.735196,-2.52689
3.11233,0.709475,-2.49088
3.12344,0.719763,-2.59892
3.13233,0.766061,-2.47031
3.1423,0.719763,-2.54233
3.15229,0.745484,-2.5166
3.16229,0.724907,-2.57834
3.17363,0.663177,-2.56805
3.18243,0.704331,-2.50632
3.19244,0.637456,-2.62978
3.20241,0.80207,-2.46002
3.21252,0.673466,-2.5629
3.22377,0.709475,-2.52175
3.23245,0.694042,-2.5629
3.24229,0.730051,-2.55262
3.25231,0.74034,-2.49603
3.26236,0.750628,-2.53204
3.27371,0.771205,-2.49088
3.28245,0.750628,-2.56805
3.29234,0.735196,-2.54233
3.30232,0.699186,-2.55776
3.31234,0.688898,-2.55776
3.32344,0.699186,-2.52175
3.33228,0.673466,-2.62464
3.3423,0.668321,-2.54233
3.35232,0.709475,-2.61949
3.36232,0.719763,-2.53204
3.37349,0.709475,-2.55776
3.38233,0.699186,-2.57319
3.39225,0.699186,-2.52689
3.40238,0.766061,-2.5166
3.41239,0.652889,-2.62464
3.42356,0.663177,-2.58863
3.43239,0.652889,-2.62464
3.44237,0.694042,-2.54747
3.45254,0.750628,-2.53204
3.46243,0.622024,-2.64007
3.47353,0.755772,-2.49088
3.48263,0.709475,-2.59892
3.49231,0.730051,-2.53204
3.50231,0.74034,-2.54747
3.51229,0.755772,-2.53204
3.52344,0.668321,-2.6092
3.53261,0.668321,-2.58348
3.54234,0.745484,-2.5166
3.55238,0.688898,-2.5629
3.56236,0.67861,-2.56805
3.57354,0.750628,-2.50117
3.58237,0.67861,-2.61435
3.59233,0.786637,-2.43944
3.60232,0.735196,-2.53204
3.61233,0.714619,-2.54233
3.62353,0.699186,-2.53204
3.63235,0.781493,-2.53204
3.64233,0.663177,-2.60406
3.65235,0.791782,-2.44973
3.66228,0.745484,-2.5629
3.67348,0.688898,-2.55262
3.68233,0.694042,-2.53204
3.69247,0.730051,-2.5629
3.70243,0.61688,-2.60406
3.71243,0.704331,-2.60406
3.72354,0.647745,-2.58348
3.7324,0.745484,-2.54747
3.74235,0.67861,-2.55262
3.75241,0.719763,-2.5629
3.7624,0.637456,-2.60406
3.7737,0.776349,-2.51146
3.7824,0.668321,-2.6092
3.79239,0.74034,-2.5166
3.8024,0.714619,-2.57834
3.81244,0.709475,-2.57319
3.82361,0.673466,-2.52175
3.83242,0.781493,-2.53204
3.84235,0.673466,-2.5629
3.85243,0.730051,-2.51146
3.86249,0.766061,-2.48574
3.87397,0.771205,-2.56805
3.88247,0.622024,-2.62464
3.89242,0.719763,-2.52689
3.90258,0.709475,-2.53718
3.91249,0.766061,-2.53204
3.92427,0.760916,-2.52689
3.93272,0.694042,-2.57319
3.94276,0.688898,-2.5629
3.95283,0.735196,-2.50632
3.9627,0.647745,-2.6092
3.97432,0.786637,-2.53204
3.98271,0.673466,-2.64007
3.99273,0.688898,-2.54747
4.00276,0.699186,-2.55776
4.01268,0.714619,-2.55776
4.02439,0.735196,-2.53204
4.0328,0.642601,-2.58863
4.04278,0.807214,-2.45487
4.0528,0.786637,-2.46002
4.0628,0.694042,-2.61435
4.07432,0.74034,-2.52175
4.08279,0.704331,-2.54747
4.09279,0.714619,-2.56805
4.10278,0.760916,-2.53204
4.11271,0.699186,-2.50632
4.12436,0.719763,-2.58863
4.13268,0.755772,-2.46516
4.14276,0.683754,-2.59892
4.15279,0.745484,-2.54747
4.16267,0.704331,-2.5629
4.17438,0.724907,-2.54233
4.18274,0.719763,-2.56805
4.19276,0.771205,-2.53204
4.20287,0.642601,-2.58863
4.21273,0.67861,-2.61949
4.22439,0.755772,-2.47545
4.23269,0.663177,-2.61435
4.24276,0.74034,-2.51146
4.25282,0.714619,-2.53718
4.26274,0.699186,-2.53718
4.27434,0.704331,-2.5629
4.28272,0.714619,-2.5166
4.29277,0.683754,-2.5629
4.30282,0.791782,-2.50117
4.31271,0.843223,-2.48059
4.32435,0.632312,-2.61435
4.33271,0.735196,-2.58863
4.34275,0.724907,-2.58863
4.35273,0.709475,-2.55776
4.36268,0.714619,-2.56805
4.37441,0.750628,-2.55262
4.38275,0.647745,-2.59377
4.39271,0.622024,-2.62978
4.4028,0.771205,-2.44458
4.4127,0.627168,-2.54233
4.42442,0.730051,-2.50632
4.43271,0.688898,-2.53718
4.44278,0.699186,-2.55262
4.45274,0.688898,-2.57319
4.46264,0.699186,-2.49088
4.47446,0.652889,-2.6092
4.48267,0.817502,-2.51146
4.49271,0.781493,-2.46516
4.50278,0.67861,-2.6092
4.51266,0.724907,-2.58348
4.5244,0.714619,-2.5629
4.53268,0.704331,-2.54747
4.54277,0.704331,-2.57319
4.55279,0.699186,-2.58348
4.56269,0.647745,-2.55262
4.57439,0.632312,-2.62978
4.5828,0.827791,-2.46516
4.59277,0.750628,-2.49603
4.6028,0.688898,-2.56805
4.61268,0.699186,-2.5629
4.62427,0.699186,-2.53204
4.63273,0.719763,-2.55776
4.64281,0.766061,-2.5166
4.65281,0.730051,-2.51146
4.66271,0.755772,-2.58348
4.67436,0.807214,-2.47545
4.6828,0.642601,-2.60406
4.69274,0.709475,-2.5629
4.70277,0.694042,-2.55262
4.71292,0.714619,-2.53718
4.72442,0.688898,-2.54747
4.73277,0.74034,-2.51146
