0.0890999,INFO  loop position sent successfully
0.0891039,WARNING  loop duration higher than expected duration!
0.094137,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.0941529,WARNING  loop duration higher than expected duration!
0.098959,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.098968,WARNING  loop duration higher than expected duration!
0.101968,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.104991,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.109998,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.112988,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.117925,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.121036,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.127015,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.129974,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.132974,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.138032,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.141109,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.146168,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.148949,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.155039,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.158044,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.16106,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.167069,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.169997,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.173142,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.178097,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.181384,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.187007,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.190063,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.193847,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.198987,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.20233,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.20705,INFO  toop position sent successfully
0.210271,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.21437,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.218469,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.222623,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.227015,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.230949,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.234955,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.239072,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.24316,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.247134,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.251195,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.255339,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.259417,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.263516,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.267653,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.271843,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.276037,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.280002,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.284054,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.288147,ERROR  Tool position sending failed : Failed to parse SystemState message.
0.292277,ERROR  Tool position sending failed : Failed to parse SystemState message.
