0.0811539, 0.000508853
0.089108, 0.000558707
0.0941551, 0.000590207
0.0989699, 0.000620239
0.103128, 0.00064606
0.107248, 0.000671814
0.111362, 0.00069742
0.115495, 0.000723125
0.119627, 0.000748811
0.123767, 0.000774513
0.127848, 0.000799835
0.131968, 0.000825384
0.136092, 0.000850923
0.140183, 0.000876235
0.144277, 0.000901554
0.148351, 0.000926721
0.152442, 0.000951968
0.156591, 0.000977541
0.160694, 0.00100282
0.164736, 0.00102768
0.168824, 0.00105281
0.172913, 0.00107791
0.177028, 0.00110314
0.181174, 0.00112853
0.185308, 0.00115382
0.189456, 0.00117917
0.193603, 0.00120447
0.197756, 0.00122979
0.20187, 0.00125482
0.205962, 0.00127969
0.210047, 0.00130449
0.214159, 0.00132941
0.218235, 0.00135408
0.222354, 0.00137897
0.226462, 0.00140377
0.230553, 0.00142842
0.234681, 0.00145326
0.238762, 0.00147777
0.24284, 0.00150222
0.246917, 0.00152664
0.251004, 0.00155108
0.25509, 0.00157546
0.259171, 0.00159977
0.263302, 0.00162435
0.267426, 0.00164883
0.27151, 0.00167304
0.275638, 0.00169745
0.279788, 0.00172196
0.283844, 0.00174586
0.287926, 0.00176987
0.292045, 0.00179405
0.296189, 0.00181833
0.300279, 0.00184225
0.304372, 0.00186613
0.308459, 0.00188994
0.312549, 0.0019137
0.316638, 0.00193741
0.320732, 0.00196109
0.324816, 0.00198467
0.328902, 0.00200821
0.333045, 0.00203202
0.337175, 0.0020557
0.341254, 0.00207904
0.345335, 0.00210233
0.349538, 0.00212627
0.353674, 0.00214976
0.357747, 0.00217283
0.36183, 0.00219591
0.365917, 0.00221895
0.370164, 0.00224283
0.374299, 0.00226602
0.378451, 0.00228924
0.38259, 0.00231233
0.386747, 0.00233546
0.390829, 0.00235811
0.395188, 0.00238222
0.399332, 0.00240509
0.403455, 0.00242776
0.407577, 0.00245037
0.411662, 0.00247271
0.4158, 0.00249528
0.419883, 0.00251748
0.423979, 0.00253968
0.428106, 0.00256197
0.432241, 0.00258426
0.436376, 0.00260646
0.440509, 0.00262859
0.444639, 0.00265063
0.448787, 0.0026727
0.45291, 0.00269455
0.457036, 0.00271635
0.461117, 0.00273784
0.465247, 0.00275952
0.46938, 0.00278114
0.473516, 0.0028027
0.477656, 0.0028242
0.481746, 0.00284537
0.485802, 0.00286629
0.489888, 0.00288728
0.493968, 0.00290818
0.498096, 0.00292923
0.502223, 0.0029502
0.506355, 0.00297113
0.510487, 0.00299197
0.514748, 0.00301338
0.518827, 0.00303379
0.522913, 0.00305416
0.527024, 0.00307457
0.531106, 0.00309475
0.535218, 0.00311501
0.539301, 0.00313503
0.543435, 0.00315522
0.547583, 0.0031754
0.55169, 0.00319528
0.555795, 0.00321509
0.55988, 0.0032347
0.563964, 0.00325422
0.568075, 0.0032738
0.572171, 0.0032932
0.576311, 0.00331273
0.58045, 0.00333216
0.584563, 0.00335139
0.588697, 0.00337062
0.593074, 0.00339088
0.597148, 0.00340965
0.601248, 0.00342844
0.605399, 0.00344738
0.609545, 0.0034662
0.613687, 0.00348491
0.617789, 0.00350334
0.621872, 0.0035216
0.625957, 0.00353978
0.630079, 0.00355803
0.634199, 0.00357616
0.638344, 0.00359431
0.642491, 0.00361238
0.646624, 0.00363029
0.650832, 0.00364842
0.654924, 0.00366595
0.659047, 0.00368351
0.663188, 0.00370106
0.667343, 0.00371856
0.671475, 0.00373587
0.675653, 0.00375326
0.679813, 0.00377048
0.683896, 0.00378728
0.687985, 0.003804
0.692063, 0.00382058
0.696185, 0.00383724
0.700323, 0.00385385
0.704413, 0.00387018
0.708557, 0.00388661
0.712689, 0.00390289
0.716816, 0.00391905
0.7209, 0.00393493
0.724987, 0.00395072
0.729107, 0.00396654
0.733243, 0.0039823
0.737331, 0.00399778
0.741409, 0.00401312
0.74554, 0.00402855
0.749687, 0.00404392
0.753749, 0.00405888
0.757832, 0.00407381
0.761979, 0.00408886
0.766098, 0.00410371
0.770253, 0.00411856
0.774402, 0.00413328
0.778485, 0.00414767
0.782563, 0.00416192
0.786662, 0.00417614
0.790811, 0.00419042
0.794895, 0.00420436
0.798979, 0.00421819
0.803072, 0.00423195
0.807207, 0.00424573
0.811329, 0.00425935
0.815474, 0.00427293
0.81957, 0.00428624
0.823661, 0.00429941
0.827791, 0.00431261
0.831872, 0.00432553
0.835964, 0.00433837
0.840053, 0.00435108
0.844159, 0.00436373
0.848276, 0.0043763
0.852372, 0.00438869
0.856502, 0.00440106
0.860645, 0.00441336
0.865068, 0.00442635
0.869174, 0.00443829
0.873267, 0.00445008
0.877378, 0.00446179
0.881469, 0.00447334
0.885603, 0.00448488
0.889769, 0.00449639
0.893854, 0.00450756
0.897934, 0.00451859
0.902028, 0.00452954
0.906163, 0.00454048
0.910307, 0.00455133
0.914446, 0.00456203
0.918549, 0.00457252
0.922642, 0.00458287
0.926782, 0.00459321
0.930867, 0.00460329
0.934959, 0.00461326
0.939089, 0.00462321
0.943228, 0.00463305
0.947372, 0.00464278
0.951454, 0.00465224
0.955586, 0.00466169
0.959736, 0.00467105
0.963815, 0.00468013
0.967904, 0.00468911
0.971991, 0.00469796
0.976113, 0.00470677
0.980253, 0.00471548
0.984351, 0.00472398
0.988495, 0.00473245
0.992579, 0.00474067
0.996736, 0.00474891
1.0008, 0.00475683
1.00489, 0.00476468
1.00897, 0.0047724
1.01309, 0.00478005
1.01725, 0.00478766
1.02144, 0.00479517
1.02556, 0.00480244
1.02969, 0.00480961
1.0338, 0.0048166
1.03788, 0.00482342
1.04206, 0.00483027
1.0462, 0.00483692
1.05028, 0.00484335
1.05443, 0.00484976
1.05857, 0.00485602
1.06272, 0.00486217
1.06681, 0.00486809
1.07089, 0.00487389
1.07498, 0.00487955
1.0791, 0.00488514
1.08322, 0.00489059
1.08731, 0.00489588
1.0914, 0.00490103
1.09555, 0.00490611
1.09969, 0.00491107
1.10375, 0.0049158
1.1078, 0.00492038
1.11188, 0.00492488
1.11597, 0.00492924
1.12006, 0.00493349
1.12419, 0.00493764
1.12833, 0.00494168
1.13247, 0.00494556
1.13656, 0.00494928
1.14068, 0.00495289
1.14481, 0.00495638
1.14889, 0.00495969
1.15297, 0.00496288
1.15708, 0.00496596
1.16118, 0.00496888
1.16527, 0.00497168
1.16943, 0.00497439
1.17358, 0.00497696
1.17782, 0.00497944
1.18191, 0.00498171
1.18601, 0.00498384
1.1901, 0.00498584
1.19424, 0.00498773
1.19838, 0.00498948
1.20247, 0.00499108
1.20658, 0.00499256
1.21066, 0.00499389
1.21478, 0.00499511
1.21887, 0.00499617
1.22296, 0.00499711
1.22719, 0.00499795
1.23136, 0.00499863
1.2355, 0.00499917
1.23963, 0.00499958
1.24392, 0.00499985
1.24803, 0.00499998
1.25215, 0.00499998
1.25628, 0.00499984
1.26041, 0.00499957
1.26454, 0.00499917
1.26867, 0.00499862
1.2728, 0.00499795
1.27689, 0.00499715
1.28099, 0.00499621
1.28508, 0.00499514
1.28918, 0.00499394
1.29327, 0.00499261
1.2974, 0.00499113
1.3015, 0.00498954
1.3056, 0.0049878
1.30973, 0.00498592
1.31381, 0.00498394
1.3179, 0.00498181
1.322, 0.00497955
1.32612, 0.00497714
1.33027, 0.00497459
1.33436, 0.00497193
1.33849, 0.00496912
1.34262, 0.00496617
1.34678, 0.00496307
1.35087, 0.00495989
1.35496, 0.00495657
1.35907, 0.00495311
1.36321, 0.00494949
1.36736, 0.00494573
1.37147, 0.00494187
1.3756, 0.00493785
1.37974, 0.0049337
1.38384, 0.00492945
1.38794, 0.00492507
1.39207, 0.00492053
1.3962, 0.00491585
1.40034, 0.00491104
1.40444, 0.00490613
1.40858, 0.00490106
1.41266, 0.00489592
1.41681, 0.00489056
1.4209, 0.00488515
1.42499, 0.0048796
1.4291, 0.0048739
1.43317, 0.00486812
1.43727, 0.00486219
1.44142, 0.00485605
1.44554, 0.00484981
1.44968, 0.00484342
1.4538, 0.00483692
1.45788, 0.00483037
1.46199, 0.00482364
1.46608, 0.00481681
1.47022, 0.00480976
1.47434, 0.00480262
1.47848, 0.00479533
1.48261, 0.00478791
1.48676, 0.00478033
1.49085, 0.00477273
1.49494, 0.00476502
1.49906, 0.00475711
1.50315, 0.00474913
1.50724, 0.00474102
1.51133, 0.0047328
1.51548, 0.00472433
1.5196, 0.0047158
1.52368, 0.0047072
1.5278, 0.00469842
1.53189, 0.00468958
1.53599, 0.00468057
1.54011, 0.00467141
1.54425, 0.00466206
1.54838, 0.00465263
1.55251, 0.00464306
1.55665, 0.00463333
1.56082, 0.00462344
1.5649, 0.00461361
1.56898, 0.00460367
1.57309, 0.00459352
1.57724, 0.00458316
1.58132, 0.00457285
1.58543, 0.00456235
1.58954, 0.00455173
1.59367, 0.00454092
1.59781, 0.00452999
1.60189, 0.00451907
1.60597, 0.00450803
1.61009, 0.00449677
1.61423, 0.00448534
1.61838, 0.00447378
1.62246, 0.00446226
1.6266, 0.00445048
1.63075, 0.00443851
1.6348, 0.00442675
1.63888, 0.00441477
1.64296, 0.00440267
1.64708, 0.00439034
1.65122, 0.00437784
1.65529, 0.00436541
1.65943, 0.00435269
1.66357, 0.00433982
1.66765, 0.00432703
1.67177, 0.00431402
1.67582, 0.00430108
1.67996, 0.00428777
1.6841, 0.00427431
1.68825, 0.00426073
1.69241, 0.004247
1.69656, 0.0042332
1.7007, 0.00421929
1.70481, 0.00420538
1.70889, 0.00419144
1.71298, 0.0041774
1.71708, 0.00416316
1.72121, 0.00414874
1.72529, 0.0041344
1.72942, 0.00411972
1.73358, 0.00410485
1.73773, 0.00408993
1.74206, 0.00407421
1.74618, 0.00405915
1.75033, 0.00404386
1.75448, 0.00402846
1.75857, 0.00401319
1.76273, 0.00399756
1.76682, 0.00398206
1.77091, 0.00396647
1.77499, 0.00395081
1.77912, 0.00393487
1.78322, 0.00391891
1.78732, 0.00390288
1.79145, 0.00388658
1.79553, 0.00387042
1.79965, 0.00385397
1.80375, 0.00383752
1.80782, 0.00382107
1.8119, 0.00380448
1.81598, 0.00378778
1.82008, 0.00377094
1.82421, 0.00375383
1.82834, 0.00373663
1.83244, 0.0037195
1.83653, 0.00370225
1.84066, 0.00368475
1.84483, 0.00366699
1.84892, 0.00364951
1.853, 0.00363191
1.85712, 0.00361409
1.86126, 0.00359605
1.8654, 0.00357792
1.86954, 0.00355971
1.87368, 0.00354142
1.87782, 0.00352298
1.8819, 0.00350473
1.88599, 0.00348638
1.8901, 0.00346782
1.89417, 0.00344934
1.89828, 0.00343059
1.9024, 0.00341175
1.90654, 0.00339267
1.91068, 0.0033735
1.91482, 0.00335428
1.9189, 0.00333521
1.92299, 0.00331602
1.9271, 0.00329666
1.93118, 0.00327736
1.93528, 0.00325783
1.93941, 0.00323813
1.94354, 0.0032183
1.94767, 0.00319839
1.95175, 0.00317866
1.95588, 0.00315857
1.95998, 0.00313856
1.96409, 0.00311841
1.96821, 0.00309812
1.97233, 0.00307779
1.97647, 0.00305724
1.98055, 0.00303691
1.98468, 0.00301625
1.98881, 0.00299551
1.9929, 0.00297492
1.99698, 0.00295427
2.00111, 0.00293327
2.00525, 0.00291217
2.00939, 0.00289099
2.01349, 0.00286994
2.01759, 0.00284882
2.02175, 0.00282728
2.02583, 0.00280612
2.02991, 0.00278485
2.034, 0.00276346
2.03816, 0.00274165
2.0423, 0.00271986
2.04643, 0.00269805
2.05057, 0.0026761
2.05473, 0.00265402
2.0588, 0.00263229
2.06289, 0.00261043
2.06697, 0.00258851
2.07109, 0.00256634
2.0752, 0.00254415
2.07933, 0.00252175
2.08346, 0.0024993
2.08761, 0.0024767
2.09173, 0.0024542
2.09581, 0.00243179
2.09989, 0.00240939
2.104, 0.00238669
2.10813, 0.00236389
2.11227, 0.00234091
2.11642, 0.00231787
2.12056, 0.00229475
2.12473, 0.00227147
2.12879, 0.00224872
2.13287, 0.00222579
2.13696, 0.00220278
2.14104, 0.00217973
2.14516, 0.00215639
2.1493, 0.00213289
2.15343, 0.0021094
2.15756, 0.00208583
2.16164, 0.0020625
2.16581, 0.0020386
2.16991, 0.00201508
2.17402, 0.00199141
2.17813, 0.00196765
2.18227, 0.00194376
2.18641, 0.00191975
2.19055, 0.00189572
2.19468, 0.00187168
2.19877, 0.00184782
2.20285, 0.00182395
2.20696, 0.0017999
2.2111, 0.0017756
