time,dz
988,0.00473144
992,0.00473951
997,0.00474942
1001,0.00475722
1006,0.0047668
1010,0.00477432
1015,0.00478356
1019,0.00479081
1024,0.00479971
1028,0.00480669
1033,0.00481525
1037,0.00482196
1042,0.00483017
1046,0.0048366
1051,0.00484447
1055,0.00485063
1060,0.00485816
1065,0.00486549
1069,0.00487122
1073,0.00487683
1078,0.00488366
1083,0.0048903
1087,0.00489548
1092,0.00490177
1096,0.00490666
1101,0.00491261
1105,0.00491723
1110,0.00492282
1114,0.00492716
1118,0.00493137
1123,0.00493646
1127,0.00494039
1131,0.0049442
1136,0.00494878
1140,0.00495231
1144,0.00495571
1148,0.00495898
1153,0.0049629
1157,0.00496589
1161,0.00496876
1165,0.0049715
1170,0.00497476
1174,0.00497721
1178,0.00497955
1183,0.00498229
1187,0.00498434
1191,0.00498626
1196,0.00498849
1200,0.00499013
1204,0.00499165
1208,0.00499304
1213,0.0049946
1217,0.0049957
1222,0.00499691
1226,0.00499773
1230,0.00499842
1235,0.00499911
1239,0.00499952
1244,0.00499986
1248,0.00499998
1253,0.00499996
1257,0.00499981
1261,0.00499952
1266,0.00499899
1270,0.00499842
1275,0.00499753
1279,0.00499668
1283,0.0049957
1288,0.0049943
1292,0.00499304
1296,0.00499165
1301,0.00498974
1305,0.00498806
1310,0.00498579
1314,0.00498384
1318,0.00498176
1323,0.00497898
1327,0.00497661
1331,0.00497412
1336,0.00497083
1340,0.00496806
1344,0.00496516
1349,0.00496136
1353,0.00495818
1357,0.00495487
1362,0.00495056
1366,0.00494697
1371,0.00494231
1376,0.00493745
1380,0.00493343
1385,0.00492822
1389,0.00492392
1394,0.00491836
1398,0.00491378
1403,0.00490787
1407,0.004903
1412,0.00489675
1416,0.00489161
1421,0.004885
1426,0.00487821
1430,0.00487263
1435,0.00486549
1439,0.00485964
1444,0.00485215
1449,0.00484447
1453,0.00483819
1458,0.00483017
1463,0.00482196
1467,0.00481525
1472,0.00480669
1476,0.00479971
1481,0.00479081
1485,0.00478356
1490,0.00477432
1495,0.0047649
1499,0.00475722
1504,0.00474746
1508,0.00473951
1513,0.00472941
1517,0.00472119
1522,0.00471076
1526,0.00470227
1530,0.00469367
1535,0.00468275
1539,0.00467388
1543,0.00466489
1547,0.00465579
1552,0.00464424
1556,0.00463487
1560,0.00462539
1564,0.00461578
1569,0.00460361
1573,0.00459375
1577,0.00458377
1581,0.00457367
1586,0.00456089
1590,0.00455053
1594,0.00454006
1599,0.00452681
1603,0.00451608
1607,0.00450523
1612,0.00449152
1616,0.00448042
1621,0.00446639
1625,0.00445503
1629,0.00444357
1634,0.00442908
1639,0.00441441
1643,0.00440255
1648,0.00438757
1652,0.00437547
1657,0.00436018
1661,0.00434782
1666,0.00433222
1671,0.00431645
1675,0.00430371
1680,0.00428763
1684,0.00427465
1689,0.00425827
1693,0.00424504
1698,0.00422836
1703,0.00421151
1707,0.00419791
1712,0.00418076
1717,0.00416345
1721,0.00414948
1726,0.00413187
1731,0.0041141
1735,0.00409976
1740,0.0040817
1744,0.00406713
1748,0.00405246
1753,0.00403398
1757,0.00401908
1761,0.00400408
1765,0.00398897
1770,0.00396995
1774,0.00395462
1778,0.00393919
1782,0.00392367
1787,0.00390412
1791,0.00388836
1795,0.00387252
1799,0.00385657
1804,0.0038365
1808,0.00382033
1812,0.00380407
1817,0.00378361
1821,0.00376713
1825,0.00375056
1830,0.00372971
1834,0.00371292
1839,0.00369181
1843,0.00367481
1848,0.00365343
1852,0.00363623
1857,0.00361459
1862,0.00359282
1866,0.00357529
1871,0.00355326
1875,0.00353553
1880,0.00351325
1885,0.00349083
1889,0.00347279
1894,0.00345012
1898,0.00343189
1903,0.00340897
1908,0.00338592
1912,0.00336739
1917,0.0033441
1921,0.00332537
1926,0.00330184
1930,0.00328293
1935,0.00325917
1939,0.00324007
1944,0.00321608
1948,0.00319679
1953,0.00317257
1957,0.00315311
1961,0.00313356
1965,0.00311394
1970,0.0030893
1974,0.0030695
1978,0.00304962
1982,0.00302966
1987,0.00300461
1991,0.00298449
1995,0.00296428
1999,0.00294401
2004,0.00291856
2008,0.00289811
2012,0.0028776
2017,0.00285185
2021,0.00283117
2025,0.00281042
2030,0.00278438
2034,0.00276347
2038,0.00274249
2043,0.00271617
2047,0.00269503
2052,0.00266852
2056,0.00264723
2061,0.00262052
2065,0.00259909
2070,0.0025722
2074,0.00255061
2079,0.00252354
2083,0.00250181
2088,0.00247456
2092,0.00245269
2097,0.00242527
2102,0.00239775
2106,0.00237566
2111,0.00234797
2115,0.00232576
2120,0.0022979
2124,0.00227555
2129,0.00224753
2133,0.00222505
2138,0.00219687
2142,0.00217427
2147,0.00214594
2151,0.00212321
2156,0.00209473
2160,0.00207188
2165,0.00204325
2169,0.00202028
2173,0.00199727
2178,0.00196843
2182,0.0019453
2186,0.00192212
2191,0.00189308
2195,0.0018698
2199,0.00184646
2204,0.00181723
2208,0.00179379
2213,0.00176444
2217,0.0017409
2222,0.00171141
2226,0.00168778
2230,0.0016641
2235,0.00163444
2240,0.00160472
2244,0.00158089
2249,0.00155106
2253,0.00152715
2258,0.0014972
2262,0.0014732
2267,0.00144315
2271,0.00141907
2276,0.00138892
2280,0.00136476
2285,0.00133451
2290,0.00130421
2294,0.00127993
2299,0.00124953
2303,0.00122518
2308,0.0011947
2312,0.00117028
2317,0.00113972
2321,0.00111523
2326,0.00108458
2330,0.00106004
2335,0.00102931
2339,0.00100471
2344,0.000973911
2349,0.000943078
2353,0.000918384
2358,0.000887485
2362,0.00086274
2366,0.000837974
2371,0.000806986
2375,0.000782172
2379,0.000757339
2384,0.000726271
2388,0.000701396
2392,0.000676503
2396,0.000651593
2401,0.000620432
2405,0.000595486
2409,0.000570525
2413,0.000545549
2418,0.00051431
2422,0.000489304
2426,0.000464286
2430,0.000439256
2435,0.000407953
2439,0.000382899
2443,0.000357835
2447,0.000332763
2452,0.00030141
2456,0.000276319
2460,0.000251222
2465,0.000219841
2469,0.000194729
2474,0.000163334
2478,0.000138212
2483,0.000106806
2487,8.16778e-05
2492,5.02646e-05
2496,2.51326e-05
2501,-6.28318e-06
2505,-3.14157e-05
2510,-6.28302e-05
2514,-8.79601e-05
2519,-0.000119369
2523,-0.000144493
2528,-0.000175893
2532,-0.000201008
2536,-0.000226118
2541,-0.000257497
2545,-0.000282593
2550,-0.000313953
2554,-0.000339032
2559,-0.000370368
2563,-0.000395427
2568,-0.000426737
2572,-0.000451772
2577,-0.000483051
2581,-0.00050806
2586,-0.000539303
2590,-0.000564282
2595,-0.000595486
2599,-0.000620432
2604,-0.000651593
2608,-0.000676503
2613,-0.000707616
2617,-0.000732487
2622,-0.000763549
2626,-0.000788378
2631,-0.000819385
2635,-0.000844167
2640,-0.000875115
2645,-0.000906029
2649,-0.000930734
2654,-0.000961582
2658,-0.000986234
2663,-0.00101701
2667,-0.00104161
2672,-0.00107231
2676,-0.00109685
2681,-0.00112748
2685,-0.00115195
2690,-0.00118249
2694,-0.0012069
2699,-0.00123736
2704,-0.00126778
2708,-0.00129207
2713,-0.0013224
2717,-0.00134662
2722,-0.00137684
2727,-0.00140702
2731,-0.00143112
2736,-0.00146119
2740,-0.00148521
2745,-0.00151518
2749,-0.00153911
2753,-0.001563
2758,-0.00159281
2762,-0.00161661
2767,-0.00164631
2771,-0.00167002
2775,-0.00169369
2779,-0.00171732
2784,-0.00174679
2788,-0.00177031
2792,-0.00179379
2797,-0.00182308
2801,-0.00184646
2805,-0.0018698
2809,-0.00189308
2813,-0.00191632
2818,-0.0019453
2822,-0.00196843
2826,-0.0019915
2831,-0.00202028
2835,-0.00204325
2839,-0.00206616
2844,-0.00209473
2848,-0.00211752
2852,-0.00214026
2857,-0.00216861
2861,-0.00219123
2865,-0.00221379
2870,-0.00224192
2875,-0.00226995
2879,-0.00229232
2884,-0.00232019
2888,-0.00234243
2893,-0.00237013
2898,-0.00239775
2902,-0.00241977
2907,-0.00244722
2911,-0.0024691
2916,-0.00249637
2920,-0.00251812
2925,-0.00254521
2929,-0.00256681
2934,-0.00259372
2939,-0.00262052
2943,-0.0026419
2947,-0.0026632
2952,-0.00268974
2957,-0.00271617
2961,-0.00273723
2966,-0.00276347
2970,-0.00278438
2975,-0.00281042
2979,-0.00283117
2983,-0.00285185
2988,-0.0028776
2992,-0.00289811
2996,-0.00291856
3000,-0.00293893
3005,-0.00296428
3009,-0.00298449
3013,-0.00300461
3018,-0.00302966
3022,-0.00304962
3026,-0.0030695
3030,-0.0030893
3034,-0.00310902
3039,-0.00313356
3043,-0.00315311
3047,-0.00317257
3052,-0.00319679
3056,-0.00321608
3060,-0.00323528
3065,-0.00325917
3069,-0.00327819
3074,-0.00330184
3078,-0.00332068
3083,-0.0033441
3087,-0.00336274
3092,-0.00338592
3097,-0.00340897
3101,-0.00342731
3106,-0.00345012
3110,-0.00346827
3115,-0.00349083
3119,-0.00350878
3124,-0.00353109
3128,-0.00354884
3133,-0.0035709
3137,-0.00358844
3142,-0.00361025
3147,-0.00363191
3151,-0.00364914
3156,-0.00367055
3161,-0.00369181
3165,-0.00370871
3170,-0.00372971
3174,-0.0037464
3179,-0.00376713
3184,-0.00378771
3188,-0.00380407
3193,-0.00382438
3197,-0.00384052
3202,-0.00386056
3206,-0.00387649
3211,-0.00389625
3215,-0.00391195
3219,-0.00392756
3224,-0.00394692
3228,-0.0039623
3232,-0.00397758
3237,-0.00399654
3241,-0.00401159
3245,-0.00402654
3250,-0.00404508
3254,-0.00405981
3258,-0.00407443
3263,-0.00409255
3267,-0.00410694
3271,-0.00412122
3275,-0.0041354
3280,-0.00415298
3284,-0.00416692
3288,-0.00418076
3293,-0.00419791
3297,-0.00421151
3302,-0.00422836
3306,-0.00424172
3311,-0.00425827
3316,-0.00427465
3320,-0.00428763
3325,-0.00430371
3329,-0.00431645
3334,-0.00433222
3338,-0.00434471
3343,-0.00436018
3347,-0.00437242
3352,-0.00438757
3356,-0.00439957
3361,-0.00441441
3365,-0.00442616
3370,-0.00444068
3374,-0.00445218
3379,-0.00446639
3383,-0.00447763
3388,-0.00449152
3392,-0.00450251
3397,-0.00451608
3401,-0.00452681
3406,-0.00454006
3411,-0.00455313
3415,-0.00456346
3420,-0.00457621
3424,-0.00458627
3429,-0.0045987
3433,-0.0046085
3438,-0.0046206
3443,-0.00463251
3447,-0.00464191
3452,-0.00465349
3456,-0.00466263
3461,-0.00467388
3465,-0.00468275
3470,-0.00469367
3474,-0.00470227
3479,-0.00471286
3483,-0.00472119
3487,-0.00472941
3491,-0.0047375
3496,-0.00474746
3500,-0.00475528
3504,-0.00476299
3508,-0.00477057
3513,-0.00477989
3517,-0.0047872
3521,-0.0047944
3525,-0.00480147
3529,-0.00480842
3534,-0.00481694
3538,-0.00482362
3542,-0.00483017
3546,-0.0048366
3551,-0.00484447
3555,-0.00485063
3559,-0.00485667
3564,-0.00486404
3568,-0.0048698
3573,-0.00487683
3577,-0.00488231
3582,-0.00488899
3586,-0.00489419
3591,-0.00490053
3596,-0.00490666
3600,-0.00491144
3605,-0.00491723
3609,-0.00492172
3614,-0.00492716
3618,-0.00493137
3623,-0.00493646
3627,-0.00494039
3632,-0.00494513
3636,-0.00494878
3641,-0.00495317
3645,-0.00495654
3650,-0.00496057
3655,-0.00496441
3659,-0.00496734
3664,-0.00497083
3668,-0.00497348
3673,-0.00497661
3677,-0.00497898
3682,-0.00498176
3686,-0.00498384
3691,-0.00498626
3695,-0.00498806
3700,-0.00499013
3704,-0.00499165
3709,-0.00499337
3713,-0.0049946
3718,-0.00499596
3722,-0.00499691
3727,-0.00499791
3731,-0.00499857
3736,-0.00499923
3741,-0.00499968
3745,-0.0049999
3749,-0.005
3754,-0.00499994
3759,-0.00499968
3763,-0.00499933
3768,-0.00499872
3772,-0.00499809
3777,-0.00499712
3781,-0.00499621
3786,-0.00499488
3790,-0.00499368
3795,-0.00499201
3799,-0.00499052
3804,-0.00498849
3808,-0.00498673
3813,-0.00498434
3818,-0.00498176
3822,-0.00497955
3827,-0.00497661
3831,-0.00497412
3836,-0.00497083
3840,-0.00496806
3845,-0.00496441
3849,-0.00496136
3854,-0.00495736
3858,-0.00495402
3863,-0.00494967
3868,-0.00494513
3872,-0.00494136
3877,-0.00493646
3881,-0.0049324
3886,-0.00492716
3890,-0.00492282
3895,-0.00491723
3899,-0.00491261
3904,-0.00490666
3908,-0.00490177
3913,-0.00489548
3917,-0.0048903
3922,-0.00488366
3926,-0.00487821
3931,-0.00487122
3935,-0.00486549
3940,-0.00485816
3944,-0.00485215
3949,-0.00484447
3953,-0.00483819
3958,-0.00483017
3962,-0.00482362
3967,-0.00481525
3972,-0.00480669
3976,-0.00479971
3981,-0.00479081
3985,-0.00478356
3989,-0.00477619
3994,-0.0047668
3998,-0.00475915
4002,-0.00475138
4007,-0.00474151
4011,-0.00473347
4015,-0.00472532
4019,-0.00471704
4024,-0.00470653
4028,-0.00469799
4032,-0.00468932
4037,-0.00467833
4041,-0.0046694
4045,-0.00466036
4049,-0.00465119
4054,-0.00463957
4058,-0.00463014
4062,-0.0046206
4067,-0.0046085
4071,-0.0045987
4075,-0.00458877
4080,-0.00457621
4084,-0.00456602
4089,-0.00455313
4093,-0.00454269
4098,-0.00452947
4102,-0.00451877
4107,-0.00450523
4111,-0.00449428
4116,-0.00448042
4120,-0.00446921
4125,-0.00445503
4129,-0.00444357
4134,-0.00442908
4138,-0.00441736
4143,-0.00440255
4147,-0.00439058
4152,-0.00437547
4156,-0.00436325
4161,-0.00434782
4165,-0.00433535
4170,-0.00431962
4174,-0.00430691
4179,-0.00429086
4184,-0.00427465
4188,-0.00426156
4192,-0.00424836
4197,-0.00423171
4201,-0.00421827
4205,-0.00420472
4209,-0.00419107
4214,-0.00417385
4218,-0.00415996
4222,-0.00414597
4227,-0.00412833
4231,-0.0041141
4235,-0.00409976
4240,-0.0040817
4245,-0.00406347
4249,-0.00404877
4254,-0.00403026
4258,-0.00401534
4263,-0.00399654
4267,-0.00398138
4272,-0.0039623
4276,-0.00394692
4281,-0.00392756
4286,-0.00390804
4290,-0.00389231
4295,-0.00387252
4299,-0.00385657
4304,-0.0038365
4308,-0.00382033
4313,-0.00379999
4317,-0.00378361
4322,-0.00376299
4326,-0.0037464
4331,-0.00372552
4335,-0.00370871
4340,-0.00368757
4344,-0.00367055
4349,-0.00364914
4354,-0.00362759
4358,-0.00361025
4363,-0.00358844
4368,-0.0035665
4372,-0.00354884
4377,-0.00352664
4382,-0.0035043
4386,-0.00348633
4391,-0.00346374
4395,-0.00344557
4400,-0.00342274
4404,-0.00340437
4409,-0.0033813
4413,-0.00336274
4417,-0.0033441
4421,-0.00332537
4426,-0.00330184
4430,-0.00328293
4434,-0.00326393
4439,-0.00324007
4443,-0.00322089
4447,-0.00320162
4452,-0.00317743
4456,-0.00315798
4460,-0.00313846
4464,-0.00311885
4469,-0.00309424
4473,-0.00307445
4477,-0.0030546
4482,-0.00302966
4486,-0.00300963
4491,-0.00298449
4495,-0.00296428
4500,-0.00293893
4504,-0.00291856
4509,-0.00289299
4514,-0.00286731
4518,-0.00284668
4523,-0.0028208
4527,-0.00280001
4532,-0.00277393
4536,-0.00275299
4541,-0.00272671
4545,-0.00270561
4550,-0.00267913
4555,-0.00265256
4559,-0.00263122
4564,-0.00260445
4568,-0.00258297
4573,-0.00255602
4577,-0.00253438
4582,-0.00250725
4586,-0.00248548
4591,-0.00245817
4595,-0.00243625
4599,-0.00241427
4604,-0.00238671
4608,-0.0023646
4612,-0.00234243
4617,-0.00231462
4621,-0.00229232
4625,-0.00226995
4630,-0.00224192
4634,-0.00221942
4638,-0.00219687
4643,-0.00216861
4648,-0.00214026
4652,-0.00211752
4657,-0.00208902
4661,-0.00206616
4666,-0.00203751
4671,-0.00200878
4675,-0.00198574
4680,-0.00195687
4684,-0.00193372
4689,-0.00190471
4694,-0.00187562
4698,-0.0018523
4703,-0.00182308
4707,-0.00179966
4712,-0.00177031
4717,-0.0017409
4721,-0.00171732
4726,-0.00168778
4730,-0.0016641
4735,-0.00163444
4739,-0.00161067
4744,-0.00158089
4748,-0.00155703
4753,-0.00152715
4758,-0.0014972
4762,-0.0014732
4767,-0.00144315
4771,-0.00141907
4776,-0.00138892
4780,-0.00136476
4785,-0.00133451
4789,-0.00131027
4794,-0.00127993
4798,-0.00125562
4803,-0.00122518
4807,-0.0012008
4811,-0.00117639
4816,-0.00114583
4820,-0.00112135
4824,-0.00109685
4829,-0.00106618
4833,-0.00104161
4837,-0.00101701
4841,-0.000992393
4846,-0.000961582
4850,-0.000936907
4854,-0.000912207
4858,-0.000887485
4863,-0.000856551
4867,-0.000831779
4871,-0.000806986
4875,-0.000782172
4880,-0.000751128
4884,-0.000726271
4888,-0.000701396
4893,-0.000670277
4897,-0.000645363
4901,-0.000620432
4906,-0.000589247
4910,-0.000564282
4915,-0.000533056
4919,-0.00050806
4924,-0.000476796
4928,-0.000451772
4933,-0.000420476
4937,-0.000395427
4942,-0.000364102
4946,-0.000339032
4951,-0.000307682
4955,-0.000282593
4960,-0.000251222
4964,-0.000226118
4969,-0.000194729
4973,-0.000169613
4978,-0.000138212
4982,-0.000113088
4987,-8.16778e-05
4991,-5.65475e-05
4996,-2.51326e-05
5001,6.28318e-06
5005,3.14157e-05
5010,6.28302e-05
5014,8.79601e-05
5019,0.000119369
5023,0.000144493
5028,0.000175893
5032,0.000201008
5036,0.000226118
5041,0.000257497
5045,0.000282593
5049,0.000307682
5054,0.000339032
5058,0.000364102
5062,0.000389163
5067,0.000420476
5071,0.000445515
5075,0.000470542
5080,0.000501809
5084,0.000526808
5088,0.000551794
5092,0.000576766
5097,0.000607961
5101,0.000632899
5105,0.000657822
5110,0.000688951
5115,0.000720054
5119,0.000744915
5124,0.000775966
5128,0.000800784
5133,0.000831779
5137,0.000856551
5142,0.000887485
5146,0.000912207
5151,0.000943078
5155,0.000967747
5160,0.00099855
5165,0.00102931
5169,0.00105389
5174,0.00108458
5179,0.00111523
5183,0.00113972
5188,0.00117028
5192,0.0011947
5197,0.00122518
5201,0.00124953
5206,0.00127993
5210,0.00130421
5215,0.00133451
5219,0.00135871
5224,0.00138892
5229,0.00141907
5234,0.00144917
5238,0.0014732
5243,0.0015032
5247,0.00152715
5252,0.00155703
5256,0.00158089
5261,0.00161067
5266,0.00164038
5270,0.0016641
5275,0.00169369
5279,0.00171732
5284,0.00174679
5289,0.00177619
5293,0.00179966
5298,0.00182893
5302,0.0018523
5307,0.00188144
5312,0.00191051
5316,0.00193372
5321,0.00196265
5325,0.00198574
5330,0.00201453
5334,0.00203751
5339,0.00206616
5343,0.00208902
5347,0.00211183
5352,0.00214026
5356,0.00216295
5360,0.00218558
5364,0.00220816
5369,0.0022363
5373,0.00225875
5377,0.00228114
5382,0.00230905
5386,0.00233132
5390,0.00235352
5394,0.00237566
5399,0.00240326
5403,0.00242527
5407,0.00244722
5412,0.00247456
5416,0.00249637
5421,0.00252354
5425,0.00254521
5430,0.0025722
5434,0.00259372
5439,0.00262052
5443,0.0026419
5448,0.00266852
5452,0.00268974
5457,0.00271617
5461,0.00273723
5466,0.00276347
5471,0.00278959
5475,0.00281042
5480,0.00283634
5484,0.00285701
5489,0.00288273
5493,0.00290323
5498,0.00292875
5503,0.00295415
5507,0.00297439
5512,0.00299959
5516,0.00301966
5521,0.00304464
5525,0.00306454
5530,0.0030893
5534,0.00310902
5539,0.00313356
5544,0.00315798
5548,0.00317743
5553,0.00320162
5557,0.00322089
5562,0.00324485
5566,0.00326393
5571,0.00328767
5575,0.00330656
5580,0.00333006
5585,0.00335343
5589,0.00337203
5594,0.00339516
5598,0.00341356
5603,0.00343645
5607,0.00345466
5612,0.00347731
5616,0.00349532
5621,0.00351772
5625,0.00353553
5630,0.00355768
5634,0.00357529
5638,0.00359282
5642,0.00361025
5647,0.00363191
5651,0.00364914
5655,0.00366628
5659,0.00368332
5664,0.00370449
5668,0.00372132
5672,0.00373806
5677,0.00375885
5681,0.00377538
5685,0.00379181
5690,0.00381221
5694,0.00382843
5698,0.00384454
5703,0.00386455
5707,0.00388045
5711,0.00389625
5716,0.00391586
5720,0.00393144
5724,0.00394692
5729,0.00396613
5733,0.00398138
5738,0.00400031
5742,0.00401534
5746,0.00403026
5751,0.00404877
5755,0.00406347
5760,0.0040817
5764,0.00409616
5769,0.0041141
5773,0.00412833
5777,0.00414245
5782,0.00415996
5786,0.00417385
5791,0.00419107
5795,0.00420472
5799,0.00421827
5804,0.00423505
5808,0.00424836
5813,0.00426484
5817,0.00427791
5821,0.00429086
5826,0.00430691
5830,0.00431962
5834,0.00433222
5839,0.00434782
5843,0.00436018
5847,0.00437242
5852,0.00438757
5856,0.00439957
5861,0.00441441
5865,0.00442616
5869,0.00443779
5874,0.00445218
5878,0.00446356
5883,0.00447763
5887,0.00448875
5892,0.00450251
5896,0.00451338
5901,0.00452681
5905,0.00453742
5910,0.00455053
5915,0.00456346
5919,0.00457367
5924,0.00458627
5928,0.00459623
5933,0.0046085
5937,0.00461819
5942,0.00463014
5946,0.00463957
5951,0.00465119
5955,0.00466036
5960,0.00467164
5964,0.00468054
5969,0.0046915
5973,0.00470013
5978,0.00471076
5982,0.00471912
5987,0.00472941
5991,0.0047375
5996,0.00474746
6000,0.00475528
6005,0.0047649
6009,0.00477245
6014,0.00478173
6018,0.00478901
6023,0.00479795
6028,0.00480669
6032,0.00481355
6036,0.00482029
6041,0.00482854
6045,0.00483501
6050,0.00484292
6054,0.0048491
6058,0.00485517
6062,0.00486112
6067,0.00486837
6071,0.00487404
6075,0.00487958
6080,0.00488634
6084,0.00489161
6088,0.00489675
6093,0.004903
6098,0.00490907
6102,0.00491378
6107,0.00491949
6111,0.00492392
6116,0.00492928
6120,0.00493343
6125,0.00493844
6129,0.00494231
6134,0.00494697
6139,0.00495144
6143,0.00495487
6148,0.00495898
6152,0.00496213
6157,0.00496589
6162,0.00496946
6166,0.00497217
6170,0.00497476
6175,0.00497781
6180,0.00498067
6184,0.00498281
6189,0.00498532
6193,0.00498718
6198,0.00498933
6203,0.00499128
6207,0.0049927
6212,0.0049943
6216,0.00499544
6221,0.00499668
6226,0.00499773
6230,0.00499842
6235,0.00499911
6239,0.00499952
6244,0.00499986
6248,0.00499998
6252,0.00499998
6257,0.00499981
6261,0.00499952
6265,0.00499911
6270,0.00499842
6274,0.00499773
6278,0.00499691
6283,0.0049957
6287,0.0049946
6291,0.00499337
6295,0.00499201
6300,0.00499013
6304,0.00498849
6308,0.00498673
6312,0.00498483
6317,0.00498229
6321,0.00498011
6325,0.00497781
6330,0.00497476
6334,0.00497217
6339,0.00496876
6343,0.00496589
6348,0.00496213
6352,0.00495898
6357,0.00495487
6361,0.00495144
6366,0.00494697
6370,0.00494326
6375,0.00493844
6379,0.00493445
6384,0.00492928
6388,0.00492501
6393,0.00491949
6397,0.00491493
6402,0.00490907
6406,0.00490423
6411,0.00489802
6416,0.00489161
6420,0.00488634
6425,0.00487958
6429,0.00487404
6434,0.00486694
6439,0.00485964
6443,0.00485367
6447,0.00484757
6452,0.00483978
6456,0.0048334
6460,0.00482691
6465,0.00481862
6469,0.00481185
6473,0.00480496
6477,0.00479795
6482,0.00478901
6486,0.00478173
6490,0.00477432
6495,0.0047649
6499,0.00475722
6503,0.00474942
6507,0.00474151
6512,0.00473144
6516,0.00472326
6520,0.00471495
6525,0.0047044
6529,0.00469583
6534,0.00468495
6538,0.00467611
6543,0.00466489
6547,0.00465579
6552,0.00464424
6556,0.00463487
6561,0.004623
6565,0.00461336
6570,0.00460116
6574,0.00459126
6579,0.00457873
6584,0.00456602
6588,0.00455572
6593,0.00454269
6597,0.00453213
6602,0.00451877
6606,0.00450796
6611,0.00449428
6615,0.00448321
6620,0.00446921
6624,0.00445788
6629,0.00444357
6633,0.00443199
6638,0.00441736
6642,0.00440553
6647,0.00439058
6651,0.0043785
6656,0.00436325
6661,0.00434782
6665,0.00433535
6670,0.00431962
6674,0.00430691
6678,0.00429408
6683,0.00427791
6687,0.00426484
6691,0.00425167
6695,0.00423839
6700,0.00422164
6704,0.00420812
6708,0.00419449
6712,0.00418076
6717,0.00416345
6721,0.00414948
6725,0.0041354
6729,0.00412122
6734,0.00410335
6738,0.00408894
6742,0.00407443
6747,0.00405614
6751,0.00404139
6755,0.00402654
6759,0.00401159
6764,0.00399276
6768,0.00397758
6773,0.00395846
6777,0.00394306
6782,0.00392367
6786,0.00390804
6791,0.00388836
6795,0.00387252
6800,0.00385257
6804,0.0038365
6809,0.00381628
6814,0.0037959
6818,0.0037795
6823,0.00375885
6827,0.00374223
6832,0.00372132
6836,0.00370449
6841,0.00368332
6845,0.00366628
6850,0.00364484
6855,0.00362327
6859,0.0036059
6864,0.00358407
6868,0.0035665
6873,0.00354441
6877,0.00352664
6882,0.0035043
6886,0.00348633
6891,0.00346374
6895,0.00344557
6900,0.00342274
6904,0.00340437
6909,0.0033813
6913,0.00336274
6918,0.00333942
6922,0.00332068
6927,0.00329712
6931,0.00327819
6936,0.0032544
6941,0.00323049
6945,0.00321126
6950,0.00318712
6954,0.00316771
6959,0.00314335
6963,0.00312376
6968,0.00309917
6972,0.00307941
6976,0.00305957
6981,0.00303466
6985,0.00301465
6989,0.00299456
6993,0.00297439
6998,0.00294908
7002,0.00292875
7006,0.00290834
7010,0.00288786
7015,0.00286216
7019,0.00284152
7023,0.0028208
7028,0.00279481
7032,0.00277393
7036,0.00275299
7041,0.00272671
7045,0.00270561
7049,0.00268444
7054,0.00265788
7058,0.00263656
7062,0.00261517
7067,0.00258834
7071,0.00256681
7076,0.0025398
7080,0.00251812
7085,0.00249093
7090,0.00246364
7094,0.00244174
7099,0.00241427
7103,0.00239223
7108,0.0023646
7112,0.00234243
7117,0.00231462
7121,0.00229232
7126,0.00226435
7130,0.00224192
7135,0.00221379
7140,0.00218558
7144,0.00216295
7149,0.00213458
7153,0.00211183
7158,0.00208331
7163,0.00205471
7167,0.00203177
7172,0.00200302
7176,0.00197997
7180,0.00195687
7185,0.00192792
7189,0.00190471
7193,0.00188144
7198,0.0018523
7202,0.00182893
7206,0.00180552
7211,0.00177619
7215,0.00175267
7219,0.00172911
7223,0.00170551
7228,0.00167594
7232,0.00165224
7236,0.0016285
7240,0.00160472
7245,0.00157493
7249,0.00155106
7254,0.00152116
7259,0.00149121
7263,0.0014672
7268,0.00143714
7272,0.00141305
7277,0.00138288
7281,0.00135871
7286,0.00132845
7290,0.00130421
7295,0.00127385
7299,0.00124953
7304,0.00121909
7309,0.0011886
7313,0.00116417
7318,0.0011336
7322,0.0011091
7327,0.00107845
7331,0.00105389
7336,0.00102316
7340,0.00099855
7345,0.000967747
7350,0.000936907
7354,0.000912207
7359,0.000881301
7363,0.000856551
7368,0.000825582
7372,0.000800784
7378,0.000763549
7382,0.000738702
7387,0.000707616
7391,0.000682728
7396,0.000651593
7401,0.000620432
7405,0.000595486
7410,0.000564282
7415,0.000533056
7419,0.00050806
7424,0.000476796
7428,0.000451772
7433,0.000420476
7437,0.000395427
7442,0.000364102
7446,0.000339032
7451,0.000307682
7455,0.000282593
7460,0.000251222
7464,0.000226118
7469,0.000194729
7473,0.000169613
7477,0.000144493
7481,0.000119369
7486,8.79601e-05
7490,6.28302e-05
7494,3.76988e-05
7499,6.28318e-06
7503,-1.88495e-05
7507,-4.39817e-05
7511,-6.91128e-05
7516,-0.000100524
7520,-0.00012565
7524,-0.000150774
7528,-0.000175893
7533,-0.000207286
7537,-0.000232394
7541,-0.000257497
7546,-0.000288866
7550,-0.000313953
7554,-0.000339032
7558,-0.000364102
7563,-0.000395427
7567,-0.000420476
7572,-0.000451772
7576,-0.000476796
7581,-0.00050806
7585,-0.000533056
7590,-0.000564282
7595,-0.000595486
7599,-0.000620432
7604,-0.000651593
