2.044173, f2
2.047790, f1
2.048143, f2
2.051803, f1
2.052110, f2
2.055861, f1
2.056270, f2
2.059836, f1
2.060246, f2
2.063847, f1
2.064145, f2
2.067771, f1
2.068065, f2
2.071852, f1
2.072162, f2
2.075827, f1
2.076109, f2
2.076410, f1
2.079848, f1
2.080234, f2
2.083832, f1
2.084185, f2
2.087837, f1
2.088133, f2
2.091720, f1
2.092005, f2
2.095765, f1
2.096061, f2
2.099816, f1
2.100127, f2
2.103826, f1
2.104212, f2
2.107819, f1
2.108203, f2
2.111817, f1
2.112123, f2
2.115766, f1
2.116073, f2
2.119831, f1
2.120139, f2
2.123744, f1
2.124038, f2
2.127783, f1
2.128091, f2
2.131798, f1
2.132114, f2
2.135825, f1
2.136206, f2
2.139721, f1
2.140022, f2
2.143708, f1
2.144008, f2
2.147747, f1
2.148044, f2
2.151744, f1
2.152042, f2
2.155721, f1
2.156020, f2
2.156331, f1
2.159808, f1
2.160118, f2
2.163731, f1
2.164021, f2
2.167741, f1
2.168029, f2
2.171756, f1
2.172057, f2
2.175742, f1
2.176149, f2
2.179665, f1
2.179967, f2
2.183801, f1
2.184104, f2
2.187750, f1
2.188119, f2
2.191760, f1
2.192075, f2
2.195684, f1
2.195992, f2
2.199797, f1
2.200168, f2
2.203669, f1
2.203979, f2
2.207751, f1
2.208058, f2
2.211701, f1
2.211996, f2
2.215787, f1
2.216094, f2
2.219748, f1
2.220046, f2
2.223668, f1
2.223971, f2
2.227739, f1
2.228124, f2
2.231769, f1
2.232085, f2
2.235759, f1
2.236029, f2
2.236358, f1
2.239766, f1
2.240072, f2
2.243686, f1
2.243998, f2
2.247721, f1
2.248016, f2
2.251710, f1
2.252107, f2
2.255755, f1
2.256125, f2
2.259739, f1
2.260109, f2
2.263689, f1
2.263991, f2
2.267647, f1
2.267921, f2
2.271662, f1
2.271985, f2
2.275621, f1
2.275938, f2
2.279760, f1
2.280070, f2
2.283759, f1
2.284161, f2
2.287684, f1
2.287987, f2
2.291760, f1
2.292068, f2
2.295726, f1
2.296034, f2
2.299682, f1
2.300086, f2
2.303721, f1
2.304021, f2
2.307720, f1
2.308114, f2
2.311674, f1
2.311967, f2
2.315707, f1
2.316014, f2
2.316400, f1
2.319740, f1
2.320038, f2
2.323688, f1
2.324074, f2
2.327725, f1
2.328115, f2
2.331684, f1
2.331988, f2
2.335706, f1
2.336099, f2
2.339716, f1
2.340027, f2
2.343658, f1
2.343962, f2
2.347684, f1
2.348078, f2
2.351662, f1
2.352037, f2
2.355694, f1
2.356089, f2
2.359704, f1
2.360084, f2
2.363616, f1
2.363930, f2
2.367638, f1
2.367948, f2
2.371695, f1
2.372122, f2
2.375703, f1
2.376108, f2
2.379635, f1
2.379933, f2
2.383670, f1
2.384066, f2
2.387601, f1
2.387912, f2
2.391712, f1
2.392006, f2
2.395681, f1
2.395978, f2
2.396407, f1
2.399737, f1
2.400048, f2
2.403606, f1
2.403972, f2
2.407691, f1
2.408083, f2
2.411648, f1
2.412031, f2
2.415675, f1
2.415967, f2
2.419660, f1
2.419969, f2
2.423694, f1
2.424059, f2
2.427652, f1
2.428034, f2
2.431677, f1
2.432085, f2
2.435674, f1
2.436080, f2
2.439603, f1
2.439901, f2
2.443587, f1
2.443882, f2
2.447595, f1
2.447887, f2
2.451648, f1
2.452028, f2
2.455663, f1
2.456019, f2
2.459601, f1
2.459881, f2
2.463642, f1
2.464017, f2
2.467626, f1
2.467914, f2
2.471583, f1
2.471880, f2
2.475663, f1
2.476055, f2
2.476425, f1
2.479653, f1
2.479961, f2
2.483621, f1
2.483922, f2
2.487635, f1
2.487982, f2
2.491558, f1
2.491835, f2
2.495587, f1
2.495872, f2
2.499580, f1
2.499955, f2
2.503621, f1
2.503996, f2
2.507611, f1
2.507973, f2
2.511623, f1
2.512001, f2
2.515608, f1
2.515920, f2
2.519571, f1
2.519871, f2
2.523664, f1
2.523665, f2
2.527614, f1
2.528002, f2
2.531576, f1
2.531869, f2
2.535635, f1
2.536012, f2
2.539581, f1
2.539888, f2
2.543569, f1
2.543871, f2
2.547561, f1
2.547924, f2
2.551548, f1
2.551853, f2
2.555541, f1
2.555840, f2
2.556460, f1
2.559657, f1
2.560033, f2
2.563645, f1
2.563961, f2
2.567605, f1
2.567897, f2
2.571555, f1
2.571856, f2
2.575524, f1
2.575827, f2
2.579503, f1
2.579769, f2
2.583527, f1
2.583843, f2
2.587562, f1
2.587867, f2
2.591612, f1
2.591923, f2
2.595513, f1
2.595808, f2
2.599580, f1
2.599879, f2
2.603488, f1
2.603789, f2
2.607554, f1
2.607859, f2
2.611516, f1
2.611795, f2
2.615531, f1
2.615793, f2
2.619480, f1
2.619795, f2
2.623573, f1
2.623885, f2
2.627589, f1
2.627897, f2
2.631605, f1
2.632016, f2
2.635501, f1
2.635808, f2
2.636113, f1
2.639567, f1
2.639862, f2
2.643554, f1
2.643848, f2
2.647581, f1
2.647948, f2
2.651537, f1
2.651851, f2
2.655524, f1
2.655830, f2
2.659544, f1
2.659922, f2
2.663574, f1
2.663981, f2
2.667506, f1
2.667785, f2
2.671539, f1
2.671820, f2
2.675519, f1
2.675799, f2
2.679558, f1
2.679933, f2
2.683466, f1
2.683756, f2
2.687522, f1
2.687826, f2
2.691446, f1
2.691751, f2
2.695552, f1
2.695853, f2
2.699455, f1
2.699757, f2
2.703571, f1
2.703926, f2
2.707522, f1
2.707903, f2
