time,dz
6722,0.00414597
6726,0.00413187
6731,0.0041141
6735,0.00409976
6739,0.00408532
6744,0.00406713
6748,0.00405246
6752,0.00403769
6757,0.00401908
6761,0.00400408
6766,0.00398518
6770,0.00396995
6775,0.00395078
6779,0.00393532
6783,0.00391977
6788,0.00390019
6792,0.00388441
6797,0.00386455
6801,0.00384856
6806,0.00382843
6810,0.00381221
6815,0.00379181
6819,0.00377538
6824,0.00375471
6828,0.00373806
6833,0.00371713
6837,0.00370027
6841,0.00368332
6846,0.003662
6850,0.00364484
6854,0.00362759
6859,0.0036059
6863,0.00358844
6868,0.0035665
6872,0.00354884
6876,0.00353109
6881,0.00350878
6885,0.00349083
6889,0.00347279
6894,0.00345012
6898,0.00343189
6902,0.00341356
6907,0.00339054
6911,0.00337203
6916,0.00334876
6920,0.00333006
6924,0.00331127
6929,0.00328767
6934,0.00326393
6938,0.00324485
6943,0.00322089
6947,0.00320162
6952,0.00317743
6956,0.00315798
6961,0.00313356
6966,0.00310902
6970,0.0030893
6975,0.00306454
6979,0.00304464
6984,0.00301966
6988,0.00299959
6993,0.00297439
6998,0.00294908
7002,0.00292875
7007,0.00290323
7011,0.00288273
7016,0.00285701
7020,0.00283634
7025,0.00281042
7029,0.00278959
7034,0.00276347
7038,0.00274249
7043,0.00271617
7048,0.00268974
7052,0.00266852
7057,0.0026419
7061,0.00262052
7065,0.00259909
7070,0.0025722
7074,0.00255061
7078,0.00252896
7082,0.00250725
7087,0.00248002
7091,0.00245817
7095,0.00243625
7100,0.00240877
7104,0.00238671
7108,0.0023646
7113,0.00233687
7117,0.00231462
7121,0.00229232
7125,0.00226995
7130,0.00224192
7134,0.00221942
7138,0.00219687
7143,0.00216861
7147,0.00214594
7151,0.00212321
7156,0.00209473
7160,0.00207188
7165,0.00204325
7169,0.00202028
7174,0.0019915
7179,0.00196265
7183,0.00193951
7188,0.00191051
7192,0.00188726
7197,0.00185814
7201,0.00183478
7206,0.00180552
7211,0.00177619
7215,0.00175267
7220,0.00172321
7225,0.00169369
7229,0.00167002
7234,0.00164038
7238,0.00161661
7243,0.00158685
7247,0.001563
7252,0.00153313
7257,0.0015032
7261,0.00147921
7265,0.00145518
7270,0.0014251
7274,0.00140099
7278,0.00137684
7282,0.00135267
7287,0.0013224
7291,0.00129814
7295,0.00127385
7300,0.00124345
7304,0.00121909
7308,0.0011947
7312,0.00117028
7317,0.00113972
7321,0.00111523
7325,0.00109072
7330,0.00106004
7334,0.00103546
7339,0.00100471
7343,0.000980073
7347,0.000955416
7352,0.00092456
7357,0.000893668
7361,0.000868928
7366,0.000837974
7370,0.000813186
7375,0.000782172
7379,0.000757339
7384,0.000726271
7388,0.000701396
7393,0.000670277
7398,0.000639131
7402,0.000614197
7407,0.000583007
7411,0.000558038
7416,0.000526808
7420,0.000501809
7425,0.000470542
7430,0.000439256
7435,0.000407953
7439,0.000382899
7444,0.000351568
7448,0.000326493
7453,0.000295138
7457,0.000270046
7462,0.00023867
7466,0.000213563
7471,0.000182172
7475,0.000157054
7479,0.000131932
7483,0.000106806
7488,7.53954e-05
7492,5.02646e-05
7496,2.51326e-05
7500,1.83697e-18
7505,-3.14157e-05
7509,-5.65475e-05
7513,-8.16778e-05
7517,-0.000106806
7522,-0.000138212
7526,-0.000163334
7530,-0.000188451
7534,-0.000213563
7539,-0.000244946
7543,-0.000270046
7547,-0.000295138
7552,-0.000326493
7556,-0.000351568
7561,-0.000382899
7565,-0.000407953
7570,-0.000439256
7574,-0.000464286
7579,-0.000495557
7583,-0.000520559
7588,-0.000551794
7592,-0.000576766
7597,-0.000607961
7602,-0.000639131
7606,-0.00066405
7611,-0.000695174
7615,-0.000720054
7620,-0.000751128
7624,-0.000775966
7629,-0.000806986
7633,-0.000831779
7638,-0.00086274
7643,-0.000893668
7647,-0.000918384
7652,-0.000949247
7656,-0.000973911
7661,-0.00100471
7666,-0.00103546
7670,-0.00106004
7675,-0.00109072
7679,-0.00111523
7684,-0.00114583
7689,-0.00117639
7693,-0.0012008
7698,-0.00123127
7703,-0.0012617
7707,-0.001286
7712,-0.00131633
7716,-0.00134056
7721,-0.0013708
7726,-0.00140099
7730,-0.0014251
7735,-0.00145518
7739,-0.00147921
7744,-0.00150919
7748,-0.00153313
7753,-0.001563
7757,-0.00158685
7762,-0.00161661
7766,-0.00164038
7771,-0.00167002
7775,-0.00169369
7780,-0.00172321
7785,-0.00175267
7789,-0.00177619
7794,-0.00180552
7798,-0.00182893
7803,-0.00185814
7808,-0.00188726
7812,-0.00191051
7817,-0.00193951
7821,-0.00196265
7826,-0.0019915
7830,-0.00201453
7835,-0.00204325
7839,-0.00206616
7844,-0.00209473
7848,-0.00211752
7853,-0.00214594
7858,-0.00217427
7862,-0.00219687
7867,-0.00222505
7871,-0.00224753
7876,-0.00227555
7880,-0.0022979
7884,-0.00232019
7889,-0.00234797
7893,-0.00237013
7897,-0.00239223
7902,-0.00241977
7906,-0.00244174
7910,-0.00246364
7914,-0.00248548
7919,-0.00251269
7923,-0.00253438
7927,-0.00255602
7931,-0.00257758
7936,-0.00260445
7940,-0.00262587
7944,-0.00264723
7948,-0.00266852
7952,-0.00268974
7957,-0.00271617
7961,-0.00273723
7965,-0.00275823
7969,-0.00277916
7973,-0.00280001
7977,-0.0028208
7982,-0.00284668
7986,-0.00286731
7990,-0.00288786
7994,-0.00290834
7998,-0.00292875
8003,-0.00295415
8007,-0.00297439
8011,-0.00299456
8015,-0.00301465
8019,-0.00303466
8023,-0.0030546
8028,-0.00307941
8032,-0.00309917
8036,-0.00311885
8040,-0.00313846
8044,-0.00315798
8049,-0.00318228
8053,-0.00320162
8057,-0.00322089
8061,-0.00324007
8065,-0.00325917
8070,-0.00328293
8074,-0.00330184
8078,-0.00332068
8082,-0.00333942
8086,-0.00335809
8091,-0.0033813
8095,-0.00339977
8099,-0.00341815
8103,-0.00343645
8107,-0.00345466
8112,-0.00347731
8116,-0.00349532
8120,-0.00351325
8124,-0.00353109
8129,-0.00355326
8133,-0.0035709
8137,-0.00358844
8141,-0.0036059
8146,-0.00362759
8150,-0.00364484
8154,-0.003662
8158,-0.00367907
8163,-0.00370027
8167,-0.00371713
8171,-0.00373389
8175,-0.00375056
8180,-0.00377126
8184,-0.00378771
8188,-0.00380407
8192,-0.00382033
8197,-0.00384052
8201,-0.00385657
8206,-0.00387649
8210,-0.00389231
8214,-0.00390804
8218,-0.00392367
8223,-0.00394306
8227,-0.00395846
8231,-0.00397377
8236,-0.00399276
8240,-0.00400783
8244,-0.00402281
8249,-0.00404139
8253,-0.00405614
8257,-0.00407078
8262,-0.00408894
8266,-0.00410335
8270,-0.00411766
8275,-0.0041354
8279,-0.00414948
8284,-0.00416692
8288,-0.00418076
8292,-0.00419449
8297,-0.00421151
8302,-0.00422836
8306,-0.00424172
8311,-0.00425827
8315,-0.00427139
8319,-0.0042844
8324,-0.00430051
8328,-0.00431327
8333,-0.00432908
8337,-0.0043416
8342,-0.0043571
8347,-0.00437242
8351,-0.00438456
8356,-0.00439957
8360,-0.00441146
8365,-0.00442616
8369,-0.00443779
8374,-0.00445218
8378,-0.00446356
8383,-0.00447763
8387,-0.00448875
8392,-0.00450251
8396,-0.00451338
8401,-0.00452681
8406,-0.00454006
8410,-0.00455053
8415,-0.00456346
8419,-0.00457367
8424,-0.00458627
8428,-0.00459623
8433,-0.0046085
8437,-0.00461819
8442,-0.00463014
8446,-0.00463957
8451,-0.00465119
8456,-0.00466263
8460,-0.00467164
8464,-0.00468054
8469,-0.0046915
8473,-0.00470013
8478,-0.00471076
8482,-0.00471912
8487,-0.00472941
8491,-0.0047375
8495,-0.00474548
8499,-0.00475334
8504,-0.00476299
8508,-0.00477057
8512,-0.00477804
8516,-0.00478539
8521,-0.0047944
8525,-0.00480147
8529,-0.00480842
8533,-0.00481525
8538,-0.00482362
8542,-0.00483017
8546,-0.0048366
8551,-0.00484447
8555,-0.00485063
8559,-0.00485667
8564,-0.00486404
8568,-0.0048698
8572,-0.00487544
8577,-0.00488231
8581,-0.00488767
8586,-0.00489419
8590,-0.00489928
8595,-0.00490545
8599,-0.00491026
8604,-0.00491608
8608,-0.00492061
8613,-0.00492609
8618,-0.00493137
8622,-0.00493546
8627,-0.00494039
8631,-0.0049442
8636,-0.00494878
8640,-0.00495231
8645,-0.00495654
8649,-0.00495978
8654,-0.00496366
8658,-0.00496662
8663,-0.00497015
8667,-0.00497283
8672,-0.004976
8677,-0.00497898
8681,-0.00498122
8685,-0.00498333
8690,-0.00498579
8694,-0.00498762
8698,-0.00498933
8703,-0.00499128
8707,-0.0049927
8711,-0.004994
8715,-0.00499516
8720,-0.00499645
8724,-0.00499733
8728,-0.00499809
8732,-0.00499872
8737,-0.00499933
8741,-0.00499968
8745,-0.0049999
8750,-0.005
8754,-0.00499994
8758,-0.00499975
8762,-0.00499943
8767,-0.00499886
8771,-0.00499826
8776,-0.00499733
8780,-0.00499645
8784,-0.00499544
8789,-0.004994
8793,-0.0049927
8798,-0.00499091
8802,-0.00498933
8806,-0.00498762
8811,-0.00498532
8816,-0.00498281
8820,-0.00498067
8825,-0.00497781
8829,-0.00497538
8834,-0.00497217
8838,-0.00496946
8843,-0.00496589
8847,-0.0049629
8852,-0.00495898
8856,-0.00495571
8861,-0.00495144
8865,-0.00494788
8870,-0.00494326
8874,-0.00493942
8879,-0.00493445
8883,-0.00493033
8888,-0.00492501
8893,-0.00491949
8897,-0.00491493
8901,-0.00491026
8906,-0.00490423
8910,-0.00489928
8915,-0.0048929
8919,-0.00488767
8923,-0.00488231
8928,-0.00487544
8932,-0.0048698
8936,-0.00486404
8941,-0.00485667
8945,-0.00485063
8949,-0.00484447
8954,-0.0048366
8958,-0.00483017
8962,-0.00482362
8967,-0.00481525
8971,-0.00480842
8976,-0.00479971
8980,-0.00479261
8984,-0.00478539
8989,-0.00477619
8993,-0.00476869
8998,-0.00475915
9002,-0.00475138
9007,-0.00474151
9011,-0.00473347
9016,-0.00472326
9021,-0.00471286
9026,-0.00470227
9030,-0.00469367
9035,-0.00468275
9039,-0.00467388
9044,-0.00466263
9049,-0.00465119
9054,-0.00463957
9058,-0.00463014
9063,-0.00461819
9068,-0.00460606
9072,-0.00459623
9077,-0.00458377
9082,-0.00457113
9087,-0.00455831
9091,-0.00454792
9096,-0.00453478
9100,-0.00452414
9105,-0.00451067
9109,-0.00449977
9113,-0.00448875
9118,-0.00447483
9122,-0.00446356
9126,-0.00445218
9131,-0.00443779
9135,-0.00442616
9139,-0.00441441
9143,-0.00440255
9148,-0.00438757
9152,-0.00437547
9156,-0.00436325
9161,-0.00434782
9165,-0.00433535
9169,-0.00432278
9173,-0.00431009
9178,-0.00429408
9182,-0.00428116
9186,-0.00426812
9191,-0.00425167
9195,-0.00423839
9199,-0.004225
9204,-0.00420812
9208,-0.00419449
9213,-0.00417731
9218,-0.00415996
9222,-0.00414597
9227,-0.00412833
9231,-0.0041141
9236,-0.00409616
9240,-0.0040817
9245,-0.00406347
9249,-0.00404877
9254,-0.00403026
9258,-0.00401534
9263,-0.00399654
9268,-0.00397758
9272,-0.0039623
9277,-0.00394306
9281,-0.00392756
9286,-0.00390804
9290,-0.00389231
9295,-0.00387252
9299,-0.00385657
9304,-0.0038365
9308,-0.00382033
9312,-0.00380407
9317,-0.00378361
9321,-0.00376713
9325,-0.00375056
9329,-0.00373389
9334,-0.00371292
9338,-0.00369604
9342,-0.00367907
9347,-0.00365772
9351,-0.00364054
9355,-0.00362327
9360,-0.00360155
9364,-0.00358407
9368,-0.0035665
9373,-0.00354441
9377,-0.00352664
9382,-0.0035043
9386,-0.00348633
9390,-0.00346827
9395,-0.00344557
9399,-0.00342731
9404,-0.00340437
9408,-0.00338592
9413,-0.00336274
9418,-0.00333942
9422,-0.00332068
9427,-0.00329712
9431,-0.00327819
9436,-0.0032544
9440,-0.00323528
9445,-0.00321126
9450,-0.00318712
9454,-0.00316771
9459,-0.00314335
9463,-0.00312376
9468,-0.00309917
9473,-0.00307445
9477,-0.0030546
9482,-0.00302966
9486,-0.00300963
9491,-0.00298449
9495,-0.00296428
9500,-0.00293893
9504,-0.00291856
9509,-0.00289299
9513,-0.00287246
9518,-0.00284668
9522,-0.00282599
9527,-0.00280001
9531,-0.00277916
9535,-0.00275823
9540,-0.00273197
9544,-0.00271089
9548,-0.00268974
9552,-0.00266852
9557,-0.0026419
9561,-0.00262052
9565,-0.00259909
9569,-0.00257758
9574,-0.00255061
9578,-0.00252896
9582,-0.00250725
9587,-0.00248002
9591,-0.00245817
9595,-0.00243625
9600,-0.00240877
9604,-0.00238671
9608,-0.0023646
9613,-0.00233687
9617,-0.00231462
9622,-0.00228673
9626,-0.00226435
9630,-0.00224192
9635,-0.00221379
9639,-0.00219123
9644,-0.00216295
9648,-0.00214026
9653,-0.00211183
9657,-0.00208902
9661,-0.00206616
9666,-0.00203751
9670,-0.00201453
9675,-0.00198574
9679,-0.00196265
9684,-0.00193372
9688,-0.00191051
9692,-0.00188726
9697,-0.00185814
9701,-0.00183478
9705,-0.00181138
9710,-0.00178206
9714,-0.00175855
9718,-0.00173501
9723,-0.00170551
9727,-0.00168186
9731,-0.00165817
9736,-0.0016285
9740,-0.00160472
9744,-0.00158089
9749,-0.00155106
9753,-0.00152715
9758,-0.0014972
9762,-0.0014732
9767,-0.00144315
9771,-0.00141907
9776,-0.00138892
9780,-0.00136476
9785,-0.00133451
9790,-0.00130421
9794,-0.00127993
9799,-0.00124953
9803,-0.00122518
9808,-0.0011947
9812,-0.00117028
9817,-0.00113972
9821,-0.00111523
9826,-0.00108458
9830,-0.00106004
9835,-0.00102931
9839,-0.00100471
9844,-0.000973911
9848,-0.000949247
9853,-0.000918384
9857,-0.000893668
9862,-0.00086274
9866,-0.000837974
9871,-0.000806986
9876,-0.000775966
9880,-0.000751128
9885,-0.000720054
9889,-0.000695174
9894,-0.00066405
9898,-0.000639131
9903,-0.000607961
9907,-0.000583007
9912,-0.000551794
9916,-0.000526808
9920,-0.000501809
9925,-0.000470542
9929,-0.000445515
9933,-0.000420476
9937,-0.000395427
9942,-0.000364102
9946,-0.000339032
9950,-0.000313953
9954,-0.000288866
9959,-0.000257497
9963,-0.000232394
9967,-0.000207286
9971,-0.000182172
9976,-0.000150774
9980,-0.00012565
9984,-0.000100524
9988,-7.53954e-05
9993,-4.39817e-05
9997,-1.88495e-05
10001,6.28318e-06
10006,3.76988e-05
10010,6.28302e-05
10014,8.79601e-05
10019,0.000119369
10023,0.000144493
10027,0.000169613
10032,0.000201008
10036,0.000226118
10040,0.000251222
10045,0.000282593
10049,0.000307682
10054,0.000339032
10058,0.000364102
10063,0.000395427
10068,0.000426737
10073,0.000458029
10077,0.000483051
10082,0.00051431
10086,0.000539303
10091,0.000570525
10095,0.000595486
10100,0.000626666
10105,0.000657822
10109,0.000682728
10114,0.000713836
10118,0.000738702
10123,0.000769758
10127,0.000794581
10132,0.000825582
10137,0.000856551
10141,0.000881301
10145,0.000906029
10150,0.000936907
10154,0.000961582
10159,0.000992393
10163,0.00101701
10167,0.00104161
10172,0.00107231
10176,0.00109685
10181,0.00112748
10185,0.00115195
10190,0.00118249
10194,0.0012069
10198,0.00123127
10203,0.0012617
10207,0.001286
10212,0.00131633
10216,0.00134056
10221,0.0013708
10226,0.00140099
10230,0.0014251
10235,0.00145518
10239,0.00147921
10244,0.00150919
10248,0.00153313
10253,0.001563
10257,0.00158685
10262,0.00161661
10266,0.00164038
10271,0.00167002
10276,0.0016996
10280,0.00172321
10285,0.00175267
10289,0.00177619
10294,0.00180552
10298,0.00182893
10303,0.00185814
10307,0.00188144
10312,0.00191051
10316,0.00193372
10321,0.00196265
10325,0.00198574
10330,0.00201453
10334,0.00203751
10339,0.00206616
10343,0.00208902
10347,0.00211183
10352,0.00214026
10356,0.00216295
10360,0.00218558
10365,0.00221379
10369,0.0022363
10373,0.00225875
10378,0.00228673
10382,0.00230905
10386,0.00233132
10391,0.00235906
10395,0.00238119
10399,0.00240326
10403,0.00242527
10408,0.00245269
10412,0.00247456
10417,0.00250181
10421,0.00252354
10426,0.00255061
10430,0.0025722
10435,0.00259909
10439,0.00262052
10444,0.00264723
10448,0.00266852
10453,0.00269503
10457,0.00271617
10462,0.00274249
10467,0.0027687
10471,0.00278959
10476,0.00281561
10481,0.00284152
10485,0.00286216
10490,0.00288786
10494,0.00290834
10499,0.00293384
10504,0.00295922
10508,0.00297944
10513,0.00300461
10517,0.00302466
10522,0.00304962
10526,0.0030695
10531,0.00309424
10535,0.00311394
10540,0.00313846
10544,0.00315798
10548,0.00317743
10553,0.00320162
10557,0.00322089
10561,0.00324007
10565,0.00325917
10570,0.00328293
10574,0.00330184
10578,0.00332068
10582,0.00333942
10587,0.00336274
10591,0.0033813
10596,0.00340437
10600,0.00342274
10604,0.00344101
10608,0.0034592
10613,0.00348182
10617,0.00349981
10621,0.00351772
10626,0.00353997
10630,0.00355768
10635,0.00357968
10639,0.00359718
10644,0.00361893
10648,0.00363623
10653,0.00365772
10657,0.00367481
10662,0.00369604
10666,0.00371292
10671,0.00373389
10676,0.00375471
10680,0.00377126
10685,0.00379181
10689,0.00380814
10694,0.00382843
10698,0.00384454
10703,0.00386455
10707,0.00388045
10712,0.00390019
10716,0.00391586
10721,0.00393532
10726,0.00395462
10730,0.00396995
10735,0.00398897
10739,0.00400408
10744,0.00402281
10748,0.00403769
10753,0.00405614
10757,0.00407078
10762,0.00408894
10766,0.00410335
10770,0.00411766
10775,0.0041354
10779,0.00414948
10783,0.00416345
10788,0.00418076
10792,0.00419449
10796,0.00420812
10801,0.004225
10805,0.00423839
10809,0.00425167
10813,0.00426484
10818,0.00428116
10822,0.00429408
10826,0.00430691
10831,0.00432278
10835,0.00433535
10839,0.00434782
10844,0.00436325
10848,0.00437547
10853,0.00439058
10858,0.00440553
10862,0.00441736
10867,0.00443199
10871,0.00444357
10876,0.00445788
10880,0.00446921
10885,0.00448321
10889,0.00449428
10894,0.00450796
10898,0.00451877
10903,0.00453213
10907,0.00454269
10912,0.00455572
10916,0.00456602
10921,0.00457873
10925,0.00458877
10930,0.00460116
10934,0.00461094
10939,0.004623
10943,0.00463251
10948,0.00464424
10952,0.00465349
10957,0.00466489
10962,0.00467611
10966,0.00468495
10971,0.00469583
10975,0.0047044
10980,0.00471495
10985,0.00472532
10989,0.00473347
10994,0.0047435
10998,0.00475138
11003,0.00476107
11007,0.00476869
11012,0.00477804
11017,0.0047872
11021,0.0047944
11026,0.00480322
11030,0.00481014
11035,0.00481862
11040,0.00482691
11044,0.0048334
11049,0.00484135
11053,0.00484757
11058,0.00485517
11062,0.00486112
11066,0.00486694
11071,0.00487404
11075,0.00487958
11079,0.004885
11084,0.00489161
11088,0.00489675
11092,0.00490177
11096,0.00490666
11101,0.00491261
11105,0.00491723
11109,0.00492172
11113,0.00492609
11118,0.00493137
11122,0.00493546
11126,0.00493942
11131,0.0049442
11135,0.00494788
11139,0.00495144
11144,0.00495571
11148,0.00495898
11153,0.0049629
11158,0.00496662
11162,0.00496946
11167,0.00497283
11171,0.00497538
11176,0.0049784
11181,0.00498122
11185,0.00498333
11190,0.00498579
11194,0.00498762
11199,0.00498974
11203,0.00499128
11208,0.00499304
11212,0.0049943
11217,0.0049957
11221,0.00499668
11226,0.00499773
11231,0.00499857
11235,0.00499911
11240,0.00499961
11244,0.00499986
11249,0.005
11254,0.00499994
11258,0.00499975
11263,0.00499933
11267,0.00499886
11272,0.00499809
11276,0.00499733
11281,0.00499621
11285,0.00499516
11289,0.004994
11294,0.00499236
11298,0.00499091
11302,0.00498933
11306,0.00498762
11311,0.00498532
11315,0.00498333
11319,0.00498122
11323,0.00497898
11328,0.004976
11332,0.00497348
11336,0.00497083
11341,0.00496734
11345,0.00496441
11349,0.00496136
11353,0.00495818
11358,0.00495402
11362,0.00495056
11366,0.00494697
11371,0.00494231
11375,0.00493844
11379,0.00493445
11383,0.00493033
11388,0.00492501
11392,0.00492061
11397,0.00491493
11401,0.00491026
11405,0.00490545
11410,0.00489928
11415,0.0048929
11419,0.00488767
11423,0.00488231
11428,0.00487544
11433,0.00486837
11437,0.00486258
11442,0.00485517
11446,0.0048491
11451,0.00484135
11455,0.00483501
11460,0.00482691
11464,0.00482029
11469,0.00481185
11473,0.00480496
11478,0.00479618
11482,0.00478901
11487,0.00477989
11492,0.00477057
11496,0.00476299
11501,0.00475334
11505,0.00474548
11510,0.00473549
11514,0.00472737
11519,0.00471704
11524,0.00470653
11528,0.00469799
11532,0.00468932
11537,0.00467833
11542,0.00466715
11546,0.00465808
11551,0.00464657
11555,0.00463723
11560,0.00462539
11564,0.00461578
11568,0.00460606
11573,0.00459375
11577,0.00458377
11581,0.00457367
11586,0.00456089
11590,0.00455053
11594,0.00454006
11598,0.00452947
11603,0.00451608
11607,0.00450523
11611,0.00449428
11616,0.00448042
11620,0.00446921
11624,0.00445788
11628,0.00444644
11633,0.00443199
11637,0.0044203
11641,0.0044085
11646,0.00439359
11650,0.00438153
11654,0.00436937
11659,0.00435401
11663,0.0043416
11667,0.00432908
11672,0.00431327
11676,0.00430051
11681,0.0042844
11685,0.00427139
11690,0.00425497
11694,0.00424172
11699,0.004225
11704,0.00420812
11708,0.00419449
11713,0.00417731
11717,0.00416345
11722,0.00414597
11726,0.00413187
11731,0.0041141
11735,0.00409976
11740,0.0040817
11745,0.00406347
11749,0.00404877
11754,0.00403026
11758,0.00401534
11763,0.00399654
11767,0.00398138
11772,0.0039623
11776,0.00394692
11781,0.00392756
11785,0.00391195
11789,0.00389625
11794,0.00387649
11798,0.00386056
11802,0.00384454
11807,0.00382438
11811,0.00380814
11815,0.00379181
11819,0.00377538
11824,0.00375471
11828,0.00373806
11832,0.00372132
11836,0.00370449
11841,0.00368332
11845,0.00366628
11849,0.00364914
11853,0.00363191
11858,0.00361025
11862,0.00359282
11866,0.00357529
11871,0.00355326
11875,0.00353553
11880,0.00351325
11884,0.00349532
11888,0.00347731
11893,0.00345466
11897,0.00343645
11902,0.00341356
11906,0.00339516
11911,0.00337203
11915,0.00335343
11920,0.00333006
11924,0.00331127
11929,0.00328767
11934,0.00326393
11938,0.00324485
11943,0.00322089
11947,0.00320162
11952,0.00317743
11956,0.00315798
11961,0.00313356
11965,0.00311394
11970,0.0030893
11974,0.0030695
11979,0.00304464
11984,0.00301966
11988,0.00299959
11992,0.00297944
11997,0.00295415
12001,0.00293384
12005,0.00291345
12009,0.00289299
12014,0.00286731
12018,0.00284668
12022,0.00282599
12026,0.00280522
12031,0.00277916
12035,0.00275823
12039,0.00273723
12044,0.00271089
12048,0.00268974
12052,0.00266852
12057,0.0026419
12061,0.00262052
12065,0.00259909
12070,0.0025722
12074,0.00255061
12078,0.00252896
12083,0.00250181
12088,0.00247456
12092,0.00245269
12097,0.00242527
12101,0.00240326
12106,0.00237566
12110,0.00235352
12115,0.00232576
12119,0.00230348
12124,0.00227555
12128,0.00225314
12133,0.00222505
12137,0.00220252
12142,0.00217427
12147,0.00214594
12151,0.00212321
12156,0.00209473
12160,0.00207188
12165,0.00204325
12169,0.00202028
12174,0.0019915
12178,0.00196843
12183,0.00193951
12187,0.00191632
12191,0.00189308
12196,0.00186397
12200,0.00184062
12204,0.00181723
12208,0.00179379
12213,0.00176444
12217,0.0017409
12221,0.00171732
12225,0.00169369
12230,0.0016641
12234,0.00164038
12238,0.00161661
12242,0.00159281
12247,0.001563
12251,0.00153911
12255,0.00151518
12259,0.00149121
12264,0.00146119
12268,0.00143714
12272,0.00141305
12276,0.00138892
12281,0.00135871
12285,0.00133451
12289,0.00131027
12293,0.001286
12298,0.00125562
12302,0.00123127
12306,0.0012069
12310,0.00118249
12315,0.00115195
12319,0.00112748
12324,0.00109685
12328,0.00107231
12332,0.00104775
12337,0.00101701
12341,0.000992393
12345,0.000967747
12350,0.000936907
12354,0.000912207
12358,0.000887485
12363,0.000856551
12367,0.000831779
12371,0.000806986
12376,0.000775966
12380,0.000751128
12384,0.000726271
12389,0.000695174
12393,0.000670277
12398,0.000639131
12402,0.000614197
12407,0.000583007
12411,0.000558038
12416,0.000526808
12420,0.000501809
12425,0.000470542
12429,0.000445515
12434,0.000414215
12438,0.000389163
12443,0.000357835
12447,0.000332763
12452,0.00030141
12456,0.000276319
12461,0.000244946
12466,0.000213563
12470,0.000188451
12475,0.000157054
12479,0.000131932
12484,0.000100524
12488,7.53954e-05
12493,4.39817e-05
12497,1.88495e-05
12502,-1.25664e-05
12506,-3.76988e-05
12511,-6.91128e-05
12515,-9.42422e-05
12520,-0.00012565
12525,-0.000157054
12529,-0.000182172
12534,-0.000213563
12538,-0.00023867
12543,-0.000270046
12547,-0.000295138
12552,-0.000326493
12557,-0.000357835
12561,-0.000382899
12566,-0.000414215
12570,-0.000439256
12575,-0.000470542
12579,-0.000495557
12584,-0.000526808
12589,-0.000558038
12593,-0.000583007
12597,-0.000607961
12602,-0.000639131
12606,-0.00066405
12610,-0.000688951
12615,-0.000720054
12619,-0.000744915
12623,-0.000769758
12628,-0.000800784
12632,-0.000825582
12636,-0.00085036
12640,-0.000875115
12645,-0.000906029
12649,-0.000930734
12653,-0.000955416
12657,-0.000980073
12662,-0.00101086
12666,-0.00103546
12670,-0.00106004
12675,-0.00109072
12679,-0.00111523
12683,-0.00113972
12688,-0.00117028
12692,-0.0011947
12697,-0.00122518
12701,-0.00124953
12706,-0.00127993
12710,-0.00130421
12715,-0.00133451
12719,-0.00135871
12724,-0.00138892
12728,-0.00141305
12733,-0.00144315
12737,-0.0014672
12742,-0.0014972
12746,-0.00152116
12751,-0.00155106
12756,-0.00158089
12760,-0.00160472
12765,-0.00163444
12769,-0.00165817
12774,-0.00168778
12778,-0.00171141
12783,-0.0017409
12787,-0.00176444
12792,-0.00179379
12796,-0.00181723
12801,-0.00184646
12805,-0.0018698
12809,-0.00189308
12813,-0.00191632
12818,-0.0019453
12822,-0.00196843
12826,-0.0019915
12830,-0.00201453
12835,-0.00204325
12839,-0.00206616
12843,-0.00208902
12847,-0.00211183
12852,-0.00214026
12856,-0.00216295
12860,-0.00218558
12865,-0.00221379
12869,-0.0022363
12873,-0.00225875
12878,-0.00228673
12882,-0.00230905
12887,-0.00233687
12891,-0.00235906
12896,-0.00238671
12900,-0.00240877
12904,-0.00243076
12909,-0.00245817
12914,-0.00248548
12918,-0.00250725
12923,-0.00253438
12927,-0.00255602
12932,-0.00258297
12937,-0.00260981
12941,-0.00263122
12946,-0.00265788
12950,-0.00267913
12955,-0.00270561
12959,-0.00272671
12964,-0.00275299
12969,-0.00277916
12973,-0.00280001
12978,-0.00282599
12982,-0.00284668
12987,-0.00287246
12991,-0.00289299
12996,-0.00291856
13000,-0.00293893
13004,-0.00295922
13009,-0.00298449
13013,-0.00300461
13017,-0.00302466
13021,-0.00304464
13026,-0.0030695
13030,-0.0030893
13034,-0.00310902
13039,-0.00313356
13043,-0.00315311
13047,-0.00317257
13051,-0.00319196
13056,-0.00321608
13060,-0.00323528
13064,-0.0032544
13069,-0.00327819
13073,-0.00329712
13077,-0.00331598
13082,-0.00333942
13086,-0.00335809
13090,-0.00337666
13095,-0.00339977
13099,-0.00341815
13104,-0.00344101
13108,-0.0034592
13112,-0.00347731
13117,-0.00349981
13121,-0.00351772
13126,-0.00353997
13131,-0.00356209
13135,-0.00357968
13140,-0.00360155
13144,-0.00361893
13149,-0.00364054
13153,-0.00365772
13158,-0.00367907
13163,-0.00370027
13167,-0.00371713
13172,-0.00373806
13176,-0.00375471
13181,-0.00377538
13185,-0.00379181
13190,-0.00381221
13194,-0.00382843
13199,-0.00384856
13203,-0.00386455
13208,-0.00388441
13212,-0.00390019
13217,-0.00391977
13221,-0.00393532
13226,-0.00395462
13230,-0.00396995
13234,-0.00398518
13238,-0.00400031
