time,dz
927,0.00293893
931,0.00475528
935,3.03898e-16
940,1.96092e-16
944,-0.00475528
948,-0.00293893
952,0.00293893
957,0.00293893
961,0.00475528
965,-3.42938e-16
969,-0.00475528
974,-0.00475528
978,-0.00293893
982,0.00293893
986,0.00475528
991,0.00475528
995,1.47094e-16
999,-0.00475528
1003,-0.00293893
1008,-0.00293893
1012,0.00293893
1017,0.00293893
1021,0.00475528
1025,-4.99743e-16
1030,-6.07549e-16
1034,-0.00475528
1039,-0.00475528
1043,-0.00293893
1048,-0.00293893
1052,0.00293893
1057,0.00293893
1061,0.00475528
1066,0.00475528
1070,-3.33129e-16
1075,-4.40935e-16
1079,-0.00475528
1084,-0.00475528
1089,-0.00475528
1093,-0.00293893
1098,-0.00293893
1102,0.00293893
1107,0.00293893
1112,0.00293893
1116,0.00475528
1121,0.00475528
1125,-3.82127e-16
1130,-4.89933e-16
1134,-0.00475528
1139,-0.00475528
1143,-0.00293893
1147,0.00293893
1151,0.00475528
1156,0.00475528
1160,9.90369e-20
1164,-0.00475528
1169,-0.00475528
1173,-0.00293893
1177,0.00293893
1182,0.00293893
1186,0.00475528
1190,-6.46737e-16
1195,-7.54543e-16
1199,-0.00475528
1203,-0.00293893
1207,0.00293893
1212,0.00293893
1216,0.00475528
1220,-1.56705e-16
1224,-0.00475528
1229,-0.00475528
1233,-0.00293893
1237,0.00293893
1242,0.00293893
1246,0.00475528
1250,-8.03542e-16
1254,-0.00475528
1259,-0.00475528
1263,-0.00293893
1267,0.00293893
1272,0.00293893
1276,0.00475528
1280,-3.1351e-16
1284,-0.00475528
1289,-0.00475528
1293,-0.00293893
1297,0.00293893
1302,0.00293893
1306,0.00475528
1310,1.76522e-16
1314,-0.00475528
1319,-0.00475528
1323,-0.00293893
1327,0.00293893
1332,0.00293893
1336,0.00475528
1341,0.00475528
1345,-5.7812e-16
1350,-6.85926e-16
1354,-0.00475528
1359,-0.00475528
1363,-0.00293893
1368,-0.00293893
1372,0.00293893
1377,0.00293893
1381,0.00475528
1386,0.00475528
1390,-4.11506e-16
1395,-5.19312e-16
1399,-0.00475528
1404,-0.00475528
1408,-0.00293893
1412,0.00293893
1417,0.00293893
1421,0.00475528
1426,0.00475528
1431,0.00475528
1435,-2.44892e-16
1440,-3.52698e-16
1445,-4.60504e-16
1449,-0.00475528
1453,-0.00293893
1458,-0.00293893
1462,0.00293893
1467,0.00293893
1472,0.00293893
1476,0.00475528
1481,0.00475528
1485,-1.86084e-16
