Timestamp,Fz (V),Mz (V)
0.5391116142272949,0.035018707,0.128183581
0.5391144752502441,-0.124457755,-0.195899129
0.539116382598877,-0.196479383,-0.262773339
0.539118766784668,0.019585500999999998,-0.036429859
0.5391213893890381,0.06588511899999999,-0.015853179000000002
0.5391242504119873,-0.067869333,-0.170178279
0.5391263961791992,0.209928375,0.174481111
0.5391285419464111,-0.078158137,0.015011840999999998
0.5391311645507812,-0.026714117000000002,0.020156011
0.5391335487365723,-0.021569715000000003,0.056165201
0.5391361713409424,-0.129602157,-0.062150709
0.5391385555267334,-0.196479383,-0.190754959
0.5391404628753662,0.045307511,-0.005564839000000002
0.5391430854797363,0.014441098999999999,0.020156011
0.5391457080841064,0.137906747,0.076741881
0.5391478538513184,0.29223880700000004,0.236211151
0.5391504764556885,-0.021569715000000003,0.354527061
0.5391530990600586,-0.04729172500000001,-0.005564839000000002
0.5391561985015869,0.014441098999999999,0.040732691
0.539158821105957,0.24079478699999998,0.189913621
0.539161205291748,0.12247354099999999,0.153904431
0.5391635894775391,-0.026714117000000002,-0.010709009000000002
0.5391669273376465,0.08646272699999999,0.11789524099999998
0.5391697883605957,-0.011280911000000001,0.066453541
0.5391721725463867,-0.20162378500000003,-0.21133163900000002
0.7412989139556885,0.014441098999999999,-0.015853179000000002
0.7413139343261719,-0.016425313000000004,-0.026141519000000002
0.7413218021392822,0.040163108999999995,0.04587686099999999
0.7413284778594971,0.215072777,0.241355321
0.7413344383239746,0.009296697,0.056165201
0.7413394451141357,-0.011280911000000001,-0.041574029
0.7413461208343506,0.014441098999999999,-0.015853179000000002
0.7413527965545654,-0.17075737300000002,-0.067294879
0.7413594722747803,-0.073013735,-0.015853179000000002
0.7413661479949951,0.199639571,0.056165201
0.7413713932037354,-0.08330253900000001,-0.046718199
0.7413780689239502,0.184206365,0.11789524099999998
0.7413837909698486,0.204783973,0.179625281
0.7413897514343262,0.143051149,0.138471921
0.7413945198059082,0.004152295,0.04587686099999999
0.741401195526123,0.050451912999999994,-0.046718199
0.7414069175720215,0.045307511,-0.057006539
0.741412878036499,0.112184737,-0.062150709
0.741417646408081,-0.078158137,0.009867670999999995
0.7414243221282959,0.12761794299999998,0.138471921
0.7414300441741943,-0.021569715000000003,0.08703022099999999
0.7414371967315674,-0.181046177,-0.221619979
0.7414426803588867,-0.042147323,-0.020997349000000002
0.7414486408233643,0.019585500999999998,0.009867670999999995
0.7414557933807373,-0.109024549,-0.159889939
0.7414610385894775,0.148195551,0.097318561
0.741466760635376,0.158484355,0.102462731
0.7414720058441162,-0.011280911000000001,0.025300180999999998
0.7414796352386475,-0.04729172500000001,-0.015853179000000002
0.7414858341217041,0.014441098999999999,-0.031285689000000005
0.7414929866790771,-0.289078619,-0.180466619
0.7414984703063965,-0.006136509000000002,0.066453541
0.7415041923522949,0.019585500999999998,0.133327751
0.7415103912353516,-0.13474655900000002,-0.087871559
0.74151611328125,-0.20676818700000002,-0.113592409
0.7415225505828857,-0.078158137,-0.07758321900000001
0.7415280342102051,0.029874304999999997,-0.026141519000000002
0.7415354251861572,-0.181046177,-0.020997349000000002
0.7415409088134766,-0.253067805,-0.123880749
0.741546630859375,0.024729902999999998,-0.000420669000000002
0.7415533065795898,0.019585500999999998,0.020156011
0.7415597438812256,0.055596315,0.174481111
0.7415647506713867,-0.073013735,-0.000420669000000002
0.7415714263916016,-0.20676818700000002,-0.165034109
0.7415773868560791,-0.04729172500000001,-0.067294879
0.7415835857391357,0.06588511899999999,0.015011840999999998
0.7415907382965088,-0.196479383,-0.154745769
0.7415957450866699,0.045307511,-0.072439049
0.7416019439697266,0.25108359100000005,0.11789524099999998
0.7416086196899414,-0.08330253900000001,-0.036429859
0.7416150569915771,0.004152295,0.020156011
0.7416195869445801,-0.0009921070000000025,0.107606901
0.7416269779205322,-0.145035363,-0.072439049
0.7416319847106934,-0.067869333,-0.087871559
0.7416374683380127,0.014441098999999999,0.061309371
0.7416431903839111,0.07102952100000001,0.133327751
0.7416496276855469,-0.057580529000000005,0.051021030999999994
0.741708517074585,0.014441098999999999,-0.072439049
0.7417135238647461,0.101895933,0.004723500999999998
0.7417182922363281,-0.18619057900000002,-0.226764149
0.741722583770752,0.101895933,-0.020997349000000002
0.7417275905609131,0.081318325,0.056165201
0.7417318820953369,0.035018707,-0.031285689000000005
0.7417359352111816,0.081318325,-0.005564839000000002
0.7417402267456055,-0.093591343,-0.098159899
0.7417440414428711,-0.073013735,-0.231908319
0.7417478561401367,0.081318325,0.097318561
0.7417519092559814,0.035018707,0.015011840999999998
0.7417581081390381,0.06588511899999999,0.066453541
0.7417638301849365,-0.073013735,0.004723500999999998
0.7417690753936768,0.004152295,-0.175322449
0.7417745590209961,-0.139890961,-0.026141519000000002
0.7417793273925781,0.08646272699999999,-0.010709009000000002
0.7417864799499512,-0.11416895100000002,-0.195899129
0.7417922019958496,-0.175901775,-0.247340829
0.741797924041748,-0.09873574500000001,-0.07758321900000001
0.7418038845062256,0.06074071700000001,0.11275107100000001
0.7418110370635986,-0.08330253900000001,-0.257629169
0.7418167591094971,0.035018707,0.015011840999999998
0.7418227195739746,0.173917561,0.020156011
0.7418274879455566,0.040163108999999995,-0.010709009000000002
0.7418351173400879,-0.016425313000000004,-0.026141519000000002
0.7418413162231445,-0.175901775,-0.195899129
0.741847038269043,0.004152295,-0.057006539
0.741851806640625,0.10704033499999999,0.11789524099999998
0.7418591976165771,-0.016425313000000004,-0.010709009000000002
0.7418653964996338,0.081318325,0.051021030999999994
0.7418713569641113,-0.103880147,-0.165034109
0.7418761253356934,-0.139890961,-0.036429859
0.74188232421875,0.168773159,0.076741881
0.7418868541717529,-0.031858519,0.030444350999999995
0.7418935298919678,0.096751531,0.056165201
0.7418980598449707,0.158484355,0.26193200099999997
0.7419047355651855,0.112184737,0.138471921
0.7419095039367676,-0.031858519,-0.031285689000000005
0.7419159412384033,0.12247354099999999,0.097318561
0.7419211864471436,0.117329139,0.133327751
0.7419261932373047,-0.073013735,0.040732691
0.741931676864624,0.014441098999999999,-0.036429859
0.7419373989105225,0.09160712900000001,0.030444350999999995
0.9435703754425049,0.076173923,-0.07758321900000001
0.9435789585113525,0.173917561,0.128183581
0.9435818195343018,-0.09873574500000001,-0.123880749
0.943584680557251,0.014441098999999999,-0.062150709
0.9435877799987793,0.050451912999999994,0.009867670999999995
0.9435911178588867,-0.160468569,-0.201043299
0.9435937404632568,-0.11416895100000002,-0.139313259
0.9435961246490479,0.189350767,0.195057791
0.943598747253418,-0.031858519,-0.082727389
0.9436013698577881,-0.031858519,0.056165201
0.9436056613922119,-0.088446941,-0.020997349000000002
0.9436113834381104,-0.23763459900000003,-0.195899129
0.9436159133911133,-0.026714117000000002,-0.046718199
0.9436211585998535,-0.021569715000000003,0.020156011
0.943626880645752,-0.11416895100000002,-0.11873657900000001
0.9436302185058594,-0.13474655900000002,-0.165034109
0.9436330795288086,-0.11416895100000002,-0.103304069
0.9436357021331787,0.06074071700000001,0.08703022099999999
0.9436385631561279,-0.217056991,-0.257629169
0.9436407089233398,0.004152295,-0.273061679
0.94364333152771,0.12761794299999998,0.159048601
0.9436461925506592,-0.052436127,-0.103304069
0.9436483383178711,0.081318325,0.056165201
0.9436507225036621,-0.09873574500000001,0.009867670999999995
0.9436538219451904,-0.13474655900000002,-0.098159899
0.9436569213867188,0.055596315,-0.020997349000000002
0.9436595439910889,-0.011280911000000001,-0.087871559
0.943662166595459,0.137906747,-0.051862369000000005
0.9436647891998291,0.194495169,0.220778641
0.9436671733856201,0.035018707,0.071597711
0.943669319152832,-0.052436127,-0.057006539
0.943671464920044,-0.026714117000000002,-0.015853179000000002
0.9436745643615723,0.10704033499999999,-0.062150709
0.9436776638031006,-0.057580529000000005,-0.062150709
0.9436829090118408,-0.016425313000000004,-0.057006539
0.943688154220581,-0.06272493100000001,0.009867670999999995
0.9436945915222168,0.101895933,0.220778641
0.9436976909637451,0.029874304999999997,0.076741881
0.9437003135681152,-0.042147323,-0.093015729
0.9437024593353271,0.035018707,-0.026141519000000002
0.9437057971954346,-0.129602157,-0.206187469
0.9437103271484375,0.204783973,0.061309371
0.9437134265899658,0.112184737,0.097318561
0.9437170028686523,0.029874304999999997,0.030444350999999995
0.943723201751709,0.16362875699999999,0.220778641
0.9437272548675537,0.137906747,0.189913621
0.943732738494873,-0.078158137,-0.12902491900000002
0.9437377452850342,-0.037002921,0.015011840999999998
0.9437406063079834,0.019585500999999998,-0.005564839000000002
0.9437439441680908,-0.088446941,-0.185610789
0.9437475204467773,0.081318325,-0.057006539
0.9437522888183594,0.09160712900000001,0.009867670999999995
0.9437587261199951,-0.0009921070000000025,0.015011840999999998
0.9437639713287354,0.029874304999999997,-0.098159899
0.9437663555145264,0.081318325,-0.067294879
0.9437687397003174,0.055596315,-0.057006539
0.9437708854675293,-0.057580529000000005,-0.005564839000000002
0.9437739849090576,-0.037002921,-0.216475809
0.9437761306762695,-0.016425313000000004,-0.154745769
0.9437787532806396,0.12761794299999998,0.025300180999999998
0.943781852722168,-0.026714117000000002,-0.103304069
0.9437844753265381,0.014441098999999999,-0.093015729
0.9437868595123291,-0.175901775,-0.175322449
0.9437892436981201,-0.103880147,-0.13416908900000002
0.9437918663024902,0.029874304999999997,0.056165201
0.9437947273254395,0.029874304999999997,-0.005564839000000002
0.9437975883483887,0.035018707,-0.13416908900000002
0.9438002109527588,0.24593918899999997,0.267076171
0.9438028335571289,-0.15017976500000002,0.035588521
0.943805456161499,-0.011280911000000001,-0.031285689000000005
0.9438080787658691,-0.026714117000000002,-0.010709009000000002
0.9438111782073975,-0.232490197,-0.283350019
0.9438135623931885,-0.129602157,-0.21133163900000002
0.9438161849975586,0.004152295,-0.057006539
0.9438180923461914,-0.0009921070000000025,-0.020997349000000002
0.9438214302062988,-0.129602157,-0.020997349000000002
0.943824052810669,-0.11931335300000001,-0.07758321900000001
0.9438269138336182,-0.093591343,-0.12902491900000002
0.9438295364379883,-0.011280911000000001,0.092174391
0.9438319206237793,-0.294223021,-0.165034109
0.9438340663909912,0.137906747,0.015011840999999998
0.9438366889953613,-0.011280911000000001,0.143616091
0.9438390731811523,-0.052436127,-0.072439049
0.9438414573669434,0.019585500999999998,-0.093015729
0.9438440799713135,-0.139890961,-0.149601599
0.9438462257385254,-0.17075737300000002,-0.149601599
0.9438488483428955,0.06074071700000001,-0.005564839000000002
0.9438517093658447,0.029874304999999997,-0.000420669000000002
0.9438550472259521,0.06074071700000001,0.102462731
0.9438581466674805,0.035018707,0.184769451
0.9438605308532715,-0.088446941,-0.098159899
0.9438624382019043,-0.057580529000000005,-0.026141519000000002
0.9438655376434326,0.035018707,0.040732691
0.9438676834106445,-0.263356609,-0.242196659
0.9438698291778564,-0.20162378500000003,-0.257629169
0.9438724517822266,-0.09873574500000001,-0.031285689000000005
0.9438755512237549,-0.006136509000000002,0.030444350999999995
0.9438784122467041,-0.22220139300000002,-0.252484999
0.9438807964324951,-0.031858519,-0.098159899
0.943882942199707,0.12247354099999999,0.143616091
1.1678483486175537,-0.08330253900000001,-0.103304069
1.167858600616455,0.055596315,0.107606901
1.1678619384765625,-0.031858519,-0.103304069
1.1678647994995117,0.076173923,-0.010709009000000002
1.167867660522461,0.12761794299999998,0.11275107100000001
1.1678719520568848,-0.037002921,-0.020997349000000002
1.167875051498413,0.10704033499999999,0.11789524099999998
1.1678781509399414,-0.217056991,-0.087871559
1.1678812503814697,-0.088446941,-0.175322449
1.1678831577301025,0.112184737,0.035588521
1.1678855419158936,0.009296697,-0.036429859
1.1678876876831055,0.12761794299999998,0.11789524099999998
1.1678907871246338,0.168773159,0.256787831
1.1679205894470215,0.07102952100000001,0.148760261
1.167924165725708,-0.037002921,-0.026141519000000002
1.1679270267486572,0.184206365,0.133327751
1.1679296493530273,0.112184737,0.179625281
1.1679317951202393,0.019585500999999998,0.081886051
1.1679344177246094,-0.057580529000000005,-0.11873657900000001
1.1679377555847168,0.024729902999999998,0.04587686099999999
1.1679408550262451,-0.011280911000000001,-0.057006539
1.1679437160491943,0.184206365,0.24649949100000002
1.1679461002349854,-0.17075737300000002,-0.108448239
1.1679487228393555,-0.06272493100000001,-0.11873657900000001
1.1679518222808838,-0.006136509000000002,-0.031285689000000005
1.167954921722412,-0.124457755,-0.11873657900000001
1.1679575443267822,0.158484355,0.081886051
1.167959451675415,0.09160712900000001,0.092174391
1.1679620742797852,-0.073013735,-0.010709009000000002
1.1679649353027344,0.08646272699999999,0.025300180999999998
1.1679677963256836,-0.29936742299999997,-0.298782529
1.1679701805114746,0.24593918899999997,0.015011840999999998
1.167973279953003,0.143051149,0.107606901
1.167975664138794,-0.0009921070000000025,0.04587686099999999
1.1679792404174805,-0.093591343,-0.175322449
1.1679813861846924,0.09160712900000001,0.004723500999999998
1.1679842472076416,0.132762345,0.020156011
1.1679868698120117,0.132762345,-0.005564839000000002
1.1679894924163818,0.096751531,0.08703022099999999
1.167992115020752,0.06074071700000001,0.220778641
1.167994499206543,-0.15017976500000002,-0.165034109
1.167997121810913,0.076173923,0.009867670999999995
1.1679997444152832,-0.042147323,-0.026141519000000002
1.1680021286010742,0.004152295,-0.020997349000000002
1.1680047512054443,0.199639571,0.220778641
1.1680073738098145,0.06588511899999999,0.107606901
1.168013095855713,0.014441098999999999,-0.057006539
1.168015956878662,-0.037002921,-0.026141519000000002
1.1680185794830322,-0.129602157,-0.12902491900000002
1.1680212020874023,0.08646272699999999,-0.185610789
1.1680238246917725,0.101895933,0.08703022099999999
1.1680262088775635,0.035018707,-0.159889939
1.1680285930633545,0.076173923,0.12303941099999999
1.168032169342041,0.132762345,0.133327751
1.168034553527832,0.12761794299999998,0.061309371
1.168036699295044,-0.078158137,0.004723500999999998
1.168039321899414,0.014441098999999999,-0.098159899
1.1680419445037842,0.26137239500000004,-0.015853179000000002
1.1680448055267334,0.06588511899999999,0.133327751
1.1680471897125244,0.024729902999999998,-0.020997349000000002
1.1680500507354736,-0.067869333,0.102462731
1.1680524349212646,-0.325089433,-0.273061679
1.1680548191070557,0.050451912999999994,-0.046718199
1.1680572032928467,0.153339953,0.051021030999999994
1.1680598258972168,0.014441098999999999,-0.010709009000000002
1.1680629253387451,0.07102952100000001,-0.010709009000000002
1.1680657863616943,0.215072777,0.277364511
1.1680679321289062,-0.021569715000000003,0.030444350999999995
1.1680710315704346,-0.026714117000000002,-0.123880749
1.1680736541748047,0.004152295,0.071597711
1.1680760383605957,-0.16561297100000003,-0.190754959
1.1680796146392822,-0.011280911000000001,-0.093015729
1.1680850982666016,0.06588511899999999,0.071597711
1.1680898666381836,-0.026714117000000002,0.040732691
1.168095588684082,-0.23763459900000003,-0.195899129
1.1680994033813477,-0.09873574500000001,-0.195899129
1.1681032180786133,0.076173923,-0.026141519000000002
1.168107271194458,-0.08330253900000001,0.004723500999999998
1.1681110858917236,-0.037002921,-0.087871559
1.1681146621704102,-0.19133498100000002,-0.123880749
1.1681182384490967,0.08646272699999999,0.133327751
1.1681218147277832,-0.11416895100000002,-0.005564839000000002
1.168125867843628,-0.073013735,-0.051862369000000005
1.1681296825408936,-0.16561297100000003,-0.015853179000000002
1.1681334972381592,-0.24277900100000002,-0.170178279
1.1681373119354248,-0.037002921,0.025300180999999998
1.1681408882141113,0.076173923,0.056165201
1.1681442260742188,0.076173923,-0.072439049
1.1681475639343262,0.215072777,0.26193200099999997
1.16815185546875,0.009296697,0.076741881
1.1681549549102783,-0.04729172500000001,-0.041574029
1.168159008026123,-0.006136509000000002,-0.010709009000000002
1.1681628227233887,-0.067869333,0.030444350999999995
1.1681666374206543,-0.06272493100000001,-0.000420669000000002
1.1681709289550781,0.045307511,-0.036429859
1.1681811809539795,-0.006136509000000002,0.015011840999999998
1.1681876182556152,-0.052436127,0.11789524099999998
1.1681907176971436,0.050451912999999994,0.12303941099999999
1.1681935787200928,-0.052436127,-0.12902491900000002
1.1681959629058838,0.014441098999999999,-0.087871559
1.369386911392212,-0.093591343,-0.242196659
1.3693962097167969,0.24593918899999997,0.102462731
1.3694002628326416,0.08646272699999999,0.153904431
1.36940336227417,0.029874304999999997,0.061309371
1.3694067001342773,0.06074071700000001,0.20020196099999998
1.369410753250122,-0.021569715000000003,0.020156011
1.3694138526916504,-0.20162378500000003,-0.201043299
1.3694167137145996,0.194495169,0.056165201
1.3694190979003906,0.014441098999999999,-0.005564839000000002
1.3694226741790771,0.312816415,-0.005564839000000002
1.3694257736206055,0.204783973,0.256787831
1.3694283962249756,-0.04729172500000001,0.061309371
1.3694312572479248,-0.067869333,-0.098159899
1.369433879852295,-0.09873574500000001,-0.026141519000000002
1.3694372177124023,0.143051149,0.24649949100000002
1.3694398403167725,0.045307511,0.08703022099999999
1.3694427013397217,-0.088446941,-0.098159899
1.369445562362671,-0.037002921,0.159048601
1.369448184967041,-0.093591343,-0.07758321900000001
1.3694510459899902,-0.093591343,-0.175322449
1.3694531917572021,0.158484355,0.102462731
1.3694562911987305,-0.011280911000000001,-0.031285689000000005
1.369459629058838,0.045307511,-0.005564839000000002
1.369462251663208,-0.160468569,-0.108448239
1.3694648742675781,-0.16561297100000003,-0.221619979
1.3694674968719482,0.029874304999999997,-0.015853179000000002
1.3694708347320557,-0.011280911000000001,-0.010709009000000002
1.369473934173584,0.08646272699999999,0.148760261
1.3694767951965332,0.143051149,0.164192771
1.3694794178009033,-0.24792340300000001,-0.159889939
1.3694822788238525,-0.006136509000000002,-0.185610789
1.3694849014282227,0.009296697,-0.103304069
1.3694875240325928,0.019585500999999998,-0.067294879
1.369490385055542,0.050451912999999994,0.004723500999999998
1.3694934844970703,0.07102952100000001,0.030444350999999995
1.3694968223571777,0.09160712900000001,-0.031285689000000005
1.369499921798706,0.07102952100000001,-0.015853179000000002
1.3695030212402344,0.24079478699999998,0.148760261
1.3695056438446045,-0.04729172500000001,0.08703022099999999
1.3695087432861328,-0.129602157,-0.098159899
1.369511365890503,-0.026714117000000002,-0.067294879
1.3695142269134521,0.112184737,0.097318561
1.369516372680664,0.07102952100000001,0.164192771
1.3695192337036133,-0.253067805,-0.041574029
1.3695218563079834,-0.155324167,-0.057006539
1.3695242404937744,0.101895933,0.092174391
1.3695263862609863,-0.057580529000000005,-0.216475809
1.3695292472839355,0.230505983,0.287652851
1.3695318698883057,0.112184737,-0.000420669000000002
1.369535207748413,-0.031858519,-0.093015729
1.3695378303527832,0.055596315,0.066453541
1.3695399761199951,-0.109024549,-0.201043299
1.3695425987243652,-0.11416895100000002,-0.057006539
1.3695454597473145,0.040163108999999995,0.004723500999999998
1.3695485591888428,-0.021569715000000003,-0.041574029
1.369551181793213,-0.124457755,-0.190754959
1.369553565979004,-0.052436127,-0.098159899
1.369555950164795,0.117329139,0.04587686099999999
1.3695588111877441,-0.026714117000000002,-0.036429859
1.3695614337921143,0.07102952100000001,0.11275107100000001
1.3695645332336426,-0.057580529000000005,0.009867670999999995
1.36956787109375,-0.067869333,-0.175322449
1.3695707321166992,0.112184737,0.081886051
1.3695731163024902,-0.0009921070000000025,-0.031285689000000005
1.3695766925811768,0.148195551,0.051021030999999994
1.369579553604126,0.199639571,0.24649949100000002
1.369582176208496,-0.078158137,0.081886051
1.3695847988128662,-0.06272493100000001,-0.046718199
1.3696188926696777,0.06588511899999999,-0.010709009000000002
1.3696227073669434,-0.124457755,-0.067294879
1.3696255683898926,0.184206365,0.102462731
1.3696279525756836,0.009296697,0.097318561
1.3696300983428955,-0.006136509000000002,-0.020997349000000002
1.369633436203003,0.16362875699999999,0.004723500999999998
1.3696365356445312,0.230505983,0.128183581
1.3696391582489014,0.137906747,0.11275107100000001
1.3696420192718506,-0.0009921070000000025,0.051021030999999994
1.369645357131958,0.076173923,0.030444350999999995
1.3696479797363281,0.29223880700000004,0.225922811
1.3696508407592773,0.173917561,0.107606901
1.3696532249450684,-0.037002921,-0.067294879
1.3696560859680176,0.096751531,0.004723500999999998
1.3696584701538086,-0.037002921,-0.149601599
1.3696610927581787,0.132762345,-0.010709009000000002
1.369663953781128,0.143051149,0.08703022099999999
1.369666576385498,0.050451912999999994,-0.015853179000000002
1.3696699142456055,0.035018707,0.138471921
1.3696720600128174,0.029874304999999997,0.148760261
1.3696746826171875,-0.20162378500000003,-0.288494189
1.3696777820587158,0.029874304999999997,0.195057791
1.369680643081665,-0.016425313000000004,-0.000420669000000002
1.3696837425231934,0.019585500999999998,-0.206187469
1.3696866035461426,0.16362875699999999,0.04587686099999999
1.369689702987671,0.09160712900000001,0.040732691
1.369692325592041,-0.037002921,-0.000420669000000002
1.3696951866149902,-0.031858519,-0.170178279
1.3696978092193604,-0.006136509000000002,-0.159889939
1.3697001934051514,0.014441098999999999,0.143616091
1.3697030544281006,0.09160712900000001,-0.000420669000000002
1.369706153869629,0.225361581,0.020156011
1.7248256206512451,-0.011280911000000001,0.081886051
1.7248492240905762,-0.17075737300000002,-0.21133163900000002
1.7248625755310059,0.076173923,0.076741881
1.7248716354370117,-0.021569715000000003,0.020156011
1.7248811721801758,-0.06272493100000001,-0.093015729
1.7248902320861816,0.266516797,0.220778641
1.7248988151550293,0.12247354099999999,0.040732691
1.7249078750610352,-0.016425313000000004,-0.031285689000000005
1.724919319152832,-0.011280911000000001,-0.020997349000000002
1.7249295711517334,-0.155324167,-0.144457429
1.724937915802002,-0.124457755,-0.216475809
1.7249457836151123,0.040163108999999995,0.020156011
1.7249550819396973,0.076173923,-0.000420669000000002
1.7249658107757568,-0.103880147,-0.195899129
1.7249741554260254,-0.155324167,-0.216475809
1.7249817848205566,-0.11931335300000001,-0.057006539
1.7249906063079834,0.029874304999999997,0.11789524099999998
1.7250163555145264,-0.22220139300000002,-0.319359209
1.7250325679779053,-0.073013735,-0.062150709
1.7250480651855469,0.055596315,0.189913621
1.7250657081604004,-0.031858519,0.11275107100000001
1.725078821182251,0.10704033499999999,0.076741881
1.7250916957855225,-0.18619057900000002,-0.288494189
1.725104808807373,-0.18619057900000002,-0.288494189
1.7251174449920654,-0.006136509000000002,-0.067294879
1.7251300811767578,0.029874304999999997,-0.07758321900000001
1.7251441478729248,0.004152295,-0.020997349000000002
1.7251572608947754,0.179061963,0.236211151
1.7251691818237305,0.029874304999999997,0.066453541
1.72520112991333,-0.026714117000000002,-0.036429859
1.7252099514007568,-0.016425313000000004,0.009867670999999995
1.7252204418182373,-0.11416895100000002,-0.12902491900000002
1.7252321243286133,-0.278789815,-0.195899129
1.7252397537231445,-0.06272493100000001,-0.020997349000000002
1.7252495288848877,0.06588511899999999,0.035588521
1.7252581119537354,-0.13474655900000002,-0.11873657900000001
1.7252681255340576,-0.196479383,-0.165034109
1.7252757549285889,-0.073013735,-0.072439049
1.7252836227416992,0.035018707,0.020156011
1.7252912521362305,-0.093591343,-0.180466619
1.7252988815307617,0.220217179,0.205346131
1.725306749343872,-0.196479383,-0.139313259
1.7253143787384033,-0.04729172500000001,-0.036429859
1.72532320022583,0.06074071700000001,0.035588521
1.7253339290618896,-0.031858519,-0.13416908900000002
1.7253437042236328,0.24593918899999997,0.148760261
1.7253530025482178,0.12761794299999998,0.174481111
1.7253618240356445,-0.067869333,-0.072439049
1.7253692150115967,-0.0009921070000000025,-0.000420669000000002
1.72538161277771,-0.057580529000000005,-0.020997349000000002
1.7253916263580322,0.143051149,-0.010709009000000002
1.725400686264038,0.10704033499999999,0.102462731
1.7254095077514648,-0.006136509000000002,-0.036429859
1.7254180908203125,0.081318325,0.11789524099999998
1.7254273891448975,0.189350767,0.251643661
1.7254352569580078,0.08646272699999999,0.159048601
1.7254440784454346,-0.0009921070000000025,-0.026141519000000002
1.7254703044891357,-0.021569715000000003,0.040732691
1.7254796028137207,-0.04729172500000001,0.051021030999999994
1.725489616394043,-0.124457755,-0.175322449
1.7254986763000488,0.153339953,0.11275107100000001
1.7255074977874756,0.014441098999999999,0.004723500999999998
1.725517749786377,0.055596315,0.056165201
1.725525140762329,-0.139890961,-0.067294879
1.7255325317382812,-0.109024549,-0.139313259
1.725541114807129,0.081318325,-0.015853179000000002
1.7255496978759766,-0.006136509000000002,0.035588521
1.7255585193634033,-0.0009921070000000025,-0.072439049
