Time,Fz,Mz
1.81919,-0.185611,-0.0421473
1.82936,0.0047235,0.0195855
1.83927,-0.0209973,0.0967515
1.84923,-0.180467,-0.0318585
1.85928,-0.0158532,0.0607407
1.86932,-0.113592,0.0864627
1.87966,-0.0518624,0.0710295
1.8897,-0.195899,0.0041523
1.89951,-0.175322,0.0144411
1.90931,-0.041574,0.0041523
1.91921,-0.201043,-0.0164253
1.92904,-0.0364299,0.0298743
1.93892,-0.0158532,0.0916071
1.94889,-0.195899,-0.0575805
1.95898,0.0047235,0.112185
1.96889,-0.242197,-0.0370029
1.97928,-0.154746,0.127618
1.989,-0.0158532,0.0761739
1.99886,-0.0518624,0.0658851
2.00885,-0.0672949,0.0761739
2.01878,0.00986767,0.0813183
2.02894,-0.175322,0.0350187
2.0391,-0.206187,0.0401631
2.04903,-0.0672949,-0.00613651
2.05879,-0.15989,-0.0833025
2.06884,-0.0261415,0.0350187
2.07898,0.0304444,0.101896
2.08909,-0.226764,-0.0370029
2.09901,-0.0827274,0.15334
2.10896,-0.103304,-0.0575805
2.11896,-0.180467,0.0710295
2.12898,-0.113592,0.0864627
2.13896,-0.103304,0.0864627
2.14881,-0.072439,0.10704
2.15878,-0.108448,0.0658851
2.16889,-0.118737,-0.00613651
2.17892,-0.154746,-0.0318585
2.18892,-0.0518624,-0.0215697
2.19897,-0.0827274,0.0298743
2.20905,-0.0981599,0.0504519
2.21918,-0.0672949,0.194495
2.22918,-0.195899,-0.0781581
2.23888,-0.0261415,0.112185
2.24904,-0.185611,-0.0781581
2.25905,-0.0930157,0.0401631
2.26948,-0.123881,0.0710295
2.27972,-0.0981599,0.112185
2.28961,-0.072439,0.0092967
2.29939,-0.113592,-0.0421473
2.30948,-0.226764,-0.0627249
2.3197,-0.190755,-0.0215697
2.3295,-0.201043,-0.0370029
2.33932,-0.139313,-0.0472917
2.34937,-0.129025,-0.0833025
2.35937,-0.170178,-0.00613651
2.36943,-0.15989,-0.0833025
2.37929,-0.0261415,0.0864627
2.38932,-0.0930157,0.0607407
2.39949,-0.0518624,0.10704
2.40935,-0.0930157,0.0710295
2.41944,-0.201043,0.0350187
2.42954,-0.0827274,0.0504519
2.43948,-0.144457,0.0864627
2.44931,-0.216476,-0.0833025
2.4593,-0.165034,0.10704
2.46951,-0.0981599,0.0453075
2.47968,-0.0364299,0.122474
2.48927,-0.0209973,0.0401631
2.49927,-0.0158532,0.0555963
2.50914,-0.0518624,-0.00613651
2.51921,-0.0518624,0.0144411
2.52904,-0.175322,-0.0524361
2.53933,-0.123881,0.0298743
2.54953,-0.195899,-0.0524361
2.55943,-0.0775832,0.168773
2.56933,-0.195899,-0.0421473
2.57938,-0.0981599,0.0761739
2.58931,0.00986767,0.0555963
2.59944,-0.000420669,0.0401631
2.60928,-0.0621507,0.0916071
2.61942,-0.154746,-0.0215697
2.62935,-0.108448,0.101896
2.63934,-0.0775832,0.143051
2.64946,-0.190755,-0.0215697
2.65949,-0.0930157,0.0916071
2.66949,-0.0672949,0.0298743
