Time,Fz,Mz
1.86482,0.0298743,-0.0209973
1.87477,-0.0730137,-0.129025
1.88506,0.0504519,-0.129025
1.89506,-0.114169,-0.28335
1.90501,-0.0112809,-0.257629
1.91511,0.0813183,-0.0981599
1.92501,0.132762,-0.0312857
1.9348,-0.119313,-0.190755
1.94484,-0.0112809,-0.185611
1.95479,0.137907,0.0355885
1.96473,0.143051,0.0767419
1.97457,0.0967515,-0.0621507
1.98452,0.163629,-0.072439
1.99449,0.0555963,-0.149602
2.00448,0.0453075,0.0150118
2.01482,0.0607407,-0.252485
2.02473,-0.0112809,-0.0981599
2.03461,-0.0267141,-0.139313
2.04455,0.0607407,-0.0775832
2.05447,0.0298743,-0.108448
2.06469,0.0710295,-0.0878716
2.07446,0.0453075,-0.072439
2.08449,0.0453075,-0.0930157
2.09457,-0.124458,-0.170178
2.10451,-0.000992107,-0.175322
2.11455,0.0710295,0.0561652
2.12449,0.204784,0.164193
2.13447,0.0710295,-0.000420669
2.14448,-0.0524361,-0.129025
2.1546,-0.134747,-0.303927
2.16444,0.0144411,-0.113592
2.1745,-0.0267141,-0.0981599
2.18467,0.158484,0.020156
2.19459,0.117329,-0.134169
2.20461,-0.000992107,-0.216476
2.2145,0.0504519,-0.0878716
2.22455,0.0607407,-0.072439
2.23461,0.0555963,-0.0261415
2.24472,0.0710295,-0.010709
2.25464,0.0967515,0.0304444
2.26479,-0.10388,-0.195899
2.27466,0.0401631,0.0047235
2.28451,0.117329,0.0047235
2.29464,0.143051,0.0870302
2.3046,-0.0267141,-0.118737
2.31447,0.0813183,-0.0930157
2.32445,-0.0370029,-0.226764
2.3346,-0.0781581,-0.278206
2.34453,-0.0164253,-0.154746
2.35462,0.112185,-0.0158532
2.3645,0.132762,0.0715977
2.37449,0.0967515,-0.0261415
2.38459,0.0761739,-0.0981599
2.39462,0.215073,0.0150118
2.40463,0.0916071,0.0407327
2.41458,-0.0472917,-0.123881
2.4264,0.0607407,-0.0364299
2.43477,0.0092967,-0.072439
2.44489,0.0401631,-0.072439
2.45496,0.0401631,-0.0930157
2.46496,-0.0627249,-0.226764
2.47518,-0.0370029,-0.123881
2.48496,-0.00613651,-0.0775832
2.4949,0.0864627,-0.190755
2.50472,-0.000992107,-0.242197
2.51478,0.122474,-0.0518624
2.52468,-0.0884469,-0.288494
2.53488,0.158484,-0.0261415
2.5448,0.19964,-0.0827274
2.55464,0.112185,-0.0364299
2.56472,0.122474,-0.00556484
2.57493,0.122474,0.0458769
2.58475,-0.0884469,-0.211332
2.59468,0.0144411,-0.118737
2.60472,0.112185,0.0304444
2.61486,-0.0730137,-0.108448
2.6252,0.0298743,-0.15989
2.63502,0.10704,-0.149602
2.64487,0.215073,0.117895
2.6549,0.0607407,-0.134169
2.66484,0.0350187,-0.149602
2.67484,-0.0935913,-0.0775832
2.68483,0.0658851,-0.15989
2.69491,-0.124458,-0.175322
2.70482,0.0092967,-0.134169
2.71485,-0.0781581,-0.267918
2.7248,0.0298743,-0.170178
2.73483,-0.0678693,-0.298783
2.74486,0.0710295,-0.144457
2.75464,-0.0318585,-0.165034
2.76464,-0.00613651,-0.175322
2.77453,0.0144411,-0.216476
2.78463,-0.134747,-0.303927
2.79453,0.0864627,-0.000420669
2.80461,-0.0524361,-0.201043
2.81451,0.158484,-0.0672949
2.8245,0.127618,-0.123881
2.8345,0.137907,-0.00556484
2.8445,0.0916071,-0.0570065
2.8545,0.220217,-0.010709
2.86452,0.0658851,-0.0930157
2.87451,0.0916071,-0.041574
2.88454,-0.0370029,-0.134169
2.89459,-0.0781581,-0.303927
2.90458,0.173918,0.00986767
2.91464,0.0555963,-0.139313
2.92463,0.307672,0.117895
2.93466,-0.00613651,-0.134169
2.94477,-0.134747,-0.185611
2.95487,0.0710295,-0.139313
2.96473,-0.0164253,-0.175322
2.9748,0.0710295,-0.237052
2.98486,-0.000992107,-0.0775832
2.99486,-0.155324,-0.242197
3.00478,0.0092967,-0.129025
3.01466,0.0967515,-0.231908
3.02452,0.0401631,-0.175322
3.03448,0.0710295,-0.041574
3.04462,0.0298743,-0.15989
3.05446,0.10704,-0.0570065
3.06451,-0.109025,-0.303927
3.07448,0.0813183,-0.113592
3.08452,-0.0318585,-0.267918
3.09452,0.0195855,-0.123881
3.10462,-0.0215697,-0.180467
3.1146,0.0967515,-0.118737
3.12467,0.158484,-0.0364299
3.13506,-0.0833025,-0.370801
3.14509,0.0247299,-0.118737
3.15501,-0.0267141,-0.216476
3.16508,0.112185,-0.0621507
3.17482,-0.0730137,-0.041574
3.18482,-0.114169,-0.170178
3.19488,0.0658851,-0.0878716
3.20492,0.194495,0.051021
3.21498,0.0761739,-0.113592
3.22486,-0.0421473,-0.201043
3.23477,0.0916071,-0.170178
3.24481,0.0916071,0.0304444
3.25462,-0.00613651,-0.195899
3.26459,-0.0164253,-0.257629
3.27449,-0.0164253,-0.175322
3.28472,0.225362,0.0150118
3.29459,0.0504519,-0.0878716
3.30451,0.112185,-0.0570065
3.31481,-0.0678693,-0.309071
3.32466,0.0195855,-0.149602
3.33463,-0.0215697,-0.206187
3.34453,0.230506,-0.113592
3.3545,0.122474,-0.175322
3.36479,0.19964,0.0304444
3.37459,0.0555963,-0.201043
3.38458,0.122474,0.0253002
3.39454,-0.170757,-0.360513
3.40445,0.0350187,-0.072439
3.41452,-0.109025,-0.252485
3.42449,0.0864627,-0.113592
3.43449,-0.0267141,-0.144457
3.44455,0.220217,0.0458769
3.45456,0.0916071,-0.0775832
3.46448,-0.124458,-0.324503
3.47444,0.0195855,-0.0312857
3.48452,0.0453075,-0.0878716
3.49446,0.0041523,-0.0878716
3.5045,0.0916071,-0.072439
3.51449,0.204784,-0.00556484
3.52479,0.0144411,-0.103304
3.53461,-0.0318585,-0.180467
3.54477,0.158484,-0.0672949
3.55473,0.132762,-0.000420669
3.56464,0.0350187,-0.0261415
3.57461,0.0453075,-0.0981599
3.58464,0.0041523,-0.180467
3.59465,0.209928,-0.072439
3.60457,0.0658851,-0.0312857
3.6146,0.0864627,-0.041574
3.62467,0.0092967,-0.154746
3.63465,0.0195855,-0.190755
3.64459,-0.160469,-0.28335
3.65455,0.0401631,-0.072439
3.66466,-0.160469,-0.237052
3.67456,0.0658851,-0.149602
3.68477,0.230506,-0.0467182
3.69468,0.0092967,-0.15989
3.70482,-0.0215697,-0.134169
3.71482,0.0453075,-0.103304
3.72526,-0.0781581,-0.273062
3.73522,0.0144411,-0.0570065
3.74545,0.0658851,-0.165034
3.75536,0.0710295,-0.0775832
3.7655,0.0967515,-0.134169
3.7751,-0.0627249,-0.195899
3.78519,0.0453075,-0.226764
3.79538,-0.0884469,-0.108448
3.80546,0.0092967,-0.247341
3.81537,0.0144411,-0.144457
3.82527,-0.0884469,-0.28335
3.83541,0.0504519,-0.103304
3.84536,0.0144411,-0.0621507
3.85542,0.0607407,-0.0672949
3.8653,-0.0164253,-0.123881
3.87505,-0.109025,-0.339936
3.88528,0.0247299,-0.154746
3.89533,0.194495,-0.0261415
3.90536,0.0247299,-0.180467
3.91534,-0.114169,-0.22162
3.92522,0.0658851,-0.103304
3.93529,0.117329,-0.113592
3.94525,0.0658851,-0.139313
3.9554,0.112185,-0.0981599
3.96535,0.0195855,-0.144457
3.9752,0.0041523,-0.15989
3.98546,-0.0781581,-0.231908
3.99522,0.163629,-0.0364299
4.00532,0.0401631,-0.288494
4.01546,0.0813183,-0.072439
4.02533,-0.0318585,-0.257629
4.0353,0.0350187,-0.072439
4.04526,0.0350187,-0.123881
4.05538,0.189351,0.0150118
4.06537,0.0195855,-0.180467
4.07521,0.0195855,-0.154746
4.08539,0.0761739,-0.072439
4.09554,-0.15018,-0.262773
4.10535,-0.191335,-0.298783
4.11544,0.0195855,-0.170178
4.12529,-0.0112809,-0.041574
4.13535,-0.0370029,-0.185611
4.14525,-0.0112809,-0.15989
4.15536,0.0658851,-0.0312857
4.16539,0.0453075,0.0561652
4.17549,0.0041523,-0.242197
4.18545,0.101896,-0.103304
4.1955,-0.0833025,-0.303927
4.20535,0.0144411,-0.190755
4.21532,-0.129602,-0.201043
4.22541,0.0504519,-0.0518624
4.23539,0.230506,0.00986767
4.24534,-0.0164253,-0.149602
4.25543,0.0401631,-0.118737
4.26529,0.245939,0.0921744
4.27529,-0.0267141,-0.144457
4.28544,0.0041523,-0.185611
4.29524,0.220217,0.0458769
4.30524,0.0401631,-0.134169
4.31529,0.0710295,-0.180467
4.32517,0.101896,-0.129025
4.33523,0.0144411,-0.0467182
4.34517,0.148196,-0.0775832
4.3555,-0.0164253,-0.267918
4.36539,0.15334,-0.0570065
4.37535,0.0504519,-0.211332
4.38546,0.0658851,-0.0930157
4.39545,-0.0112809,-0.237052
4.40554,0.112185,-0.0621507
4.41549,0.0916071,-0.154746
4.42567,0.168773,0.00986767
4.43523,0.0144411,-0.108448
4.44521,-0.0370029,-0.185611
4.45545,-0.15018,-0.237052
4.46522,-0.114169,-0.350224
4.47539,0.0350187,-0.0672949
4.48551,0.117329,-0.0878716
4.49535,0.251084,0.0355885
4.50533,0.117329,-0.010709
4.51541,0.0195855,-0.170178
4.52534,0.209928,-0.0158532
4.53548,0.271661,0.0150118
4.5453,0.184206,-0.0209973
4.55537,-0.0370029,-0.15989
4.56537,-0.10388,-0.170178
4.5753,-0.170757,-0.334792
4.58541,0.0144411,-0.118737
4.59528,0.0658851,-0.216476
4.60536,-0.0730137,-0.267918
4.61532,-0.0472917,-0.309071
4.62535,0.0916071,-0.118737
4.6354,0.127618,-0.15989
4.6455,-0.00613651,-0.252485
4.65536,-0.00613651,-0.262773
4.66526,0.0710295,-0.118737
4.67525,0.168773,-0.0672949
4.68533,0.276806,0.0355885
4.69531,0.15334,-0.0621507
4.70539,0.0247299,-0.154746
4.7154,0.148196,-0.0775832
4.7255,-0.0267141,-0.22162
4.73542,-0.119313,-0.309071
4.7453,0.0041523,-0.170178
4.75528,0.10704,-0.0878716
4.76506,0.132762,0.102463
4.77498,0.168773,0.020156
4.78496,-0.0267141,-0.154746
4.79481,0.137907,-0.0312857
4.80496,0.292239,0.0767419
4.81491,0.0813183,-0.15989
4.82483,0.0247299,-0.175322
4.83517,0.163629,-0.00556484
4.84531,0.189351,-0.134169
4.85536,-0.0112809,-0.237052
4.86534,0.0453075,-0.123881
4.87525,0.0761739,-0.118737
4.88531,0.112185,-0.144457
4.89508,-0.0164253,-0.216476
4.90522,-0.0164253,-0.211332
4.91524,-0.0164253,-0.154746
4.92529,-0.124458,-0.396522
4.93536,-0.145035,-0.28335
4.94525,0.0658851,-0.175322
4.95539,0.0298743,-0.190755
4.96544,-0.0164253,-0.113592
4.97502,0.209928,0.0047235
4.98549,-0.000992107,-0.0775832
4.9952,0.0401631,-0.170178
5.00511,-0.124458,-0.22162
5.01537,-0.0730137,-0.247341
5.02535,0.0195855,-0.154746
5.03546,0.0195855,-0.103304
5.04544,-0.0884469,-0.288494
5.0553,-0.0627249,-0.123881
5.06547,0.0555963,-0.180467
5.07521,-0.000992107,-0.211332
5.08534,-0.145035,-0.252485
5.09531,-0.0318585,-0.226764
5.10543,0.0607407,-0.123881
5.11546,0.0041523,-0.216476
5.12526,0.0864627,-0.072439
5.13538,0.112185,0.0355885
5.14528,0.0298743,-0.154746
5.15534,-0.000992107,-0.154746
5.16535,0.137907,-0.0364299
5.1751,0.302528,0.102463
5.18532,0.127618,-0.103304
5.19527,0.0144411,-0.118737
5.20543,0.0967515,-0.0672949
5.21553,0.0864627,-0.108448
5.22535,-0.119313,-0.375945
5.23543,0.0298743,-0.139313
5.24535,0.0967515,-0.15989
5.25533,-0.000992107,-0.293638
5.26534,-0.119313,-0.355368
5.27524,0.137907,-0.0672949
5.28524,-0.124458,-0.324503
5.29534,0.0401631,-0.175322
5.30543,0.163629,-0.0930157
5.31548,0.0247299,-0.257629
5.3252,-0.10388,-0.22162
5.33527,0.0555963,-0.149602
5.34534,0.0041523,-0.22162
5.35535,0.0092967,-0.0827274
5.36551,0.292239,0.051021
5.3753,0.158484,-0.134169
5.3854,0.0504519,-0.190755
5.3954,0.132762,-0.108448
5.40533,0.194495,0.0253002
5.41548,-0.109025,-0.334792
5.42629,0.0710295,-0.15989
5.43542,-0.0164253,-0.175322
5.4458,-0.0781581,-0.319359
5.45551,-0.0833025,-0.242197
5.46539,0.0813183,-0.149602
5.47543,-0.000992107,-0.201043
5.48549,-0.129602,-0.386233
5.49531,0.0092967,-0.0621507
5.50567,0.0247299,-0.180467
5.51595,-0.181046,-0.329648
5.52548,0.0864627,-0.180467
5.53533,0.194495,-0.00556484
5.54538,0.0761739,-0.15989
5.55528,0.0453075,-0.0672949
5.56535,0.0607407,-0.231908
5.57527,0.101896,-0.123881
5.58546,-0.0370029,-0.278206
5.59575,0.0401631,-0.165034
5.60543,0.168773,-0.010709
5.61536,0.230506,-0.0261415
5.62532,0.0092967,-0.267918
5.63509,-0.0267141,-0.211332
5.64486,0.179062,0.0253002
5.65492,0.112185,0.0150118
5.66489,0.0710295,-0.22162
5.67481,-0.0164253,-0.211332
5.68491,-0.129602,-0.375945
5.69535,-0.124458,-0.298783
5.70573,-0.0575805,-0.180467
5.71541,0.143051,-0.113592
5.72543,0.143051,-0.175322
5.73533,0.15334,-0.201043
5.74529,-0.0318585,-0.206187
5.7552,-0.170757,-0.370801
5.76533,-0.00613651,-0.247341
5.77527,0.0298743,-0.175322
5.78506,0.163629,-0.0312857
5.79533,0.240795,0.117895
5.80523,-0.0215697,-0.118737
5.8154,0.0453075,-0.175322
5.82533,0.0504519,-0.113592
5.83527,0.0658851,-0.103304
5.84531,0.0967515,-0.139313
5.85527,0.0710295,-0.201043
5.86522,0.132762,-0.170178
5.87531,-0.00613651,-0.257629
5.88551,0.0401631,-0.129025
5.89524,0.132762,-0.103304
5.90525,0.245939,0.117895
5.91524,0.0401631,-0.190755
5.9253,-0.00613651,-0.165034
5.9354,0.0813183,-0.113592
5.94524,-0.0318585,-0.123881
5.95533,0.0607407,-0.185611
5.96522,0.112185,-0.206187
5.97529,0.101896,-0.154746
5.98522,0.143051,-0.0981599
5.9953,0.0658851,-0.175322
6.00529,-0.155324,-0.350224
6.01547,-0.0627249,-0.309071
6.02545,0.0504519,-0.144457
6.03537,0.132762,-0.113592
6.04534,0.194495,0.0870302
6.05546,0.10704,-0.170178
6.06536,0.0298743,-0.149602
6.07549,0.240795,0.0561652
6.08539,0.0864627,-0.134169
6.09535,0.143051,-0.201043
6.10542,0.276806,0.0047235
6.1153,0.117329,-0.0518624
6.12527,0.0092967,-0.149602
6.13544,0.0813183,-0.262773
6.14548,0.189351,-0.129025
6.15527,0.0247299,-0.185611
6.16551,-0.0215697,-0.170178
6.17564,0.0144411,-0.0930157
6.18544,0.0401631,-0.134169
6.19545,-0.000992107,-0.144457
6.20532,0.15334,-0.267918
6.21536,0.10704,-0.195899
6.22532,0.0144411,-0.144457
6.2353,-0.0472917,-0.123881
6.2453,-0.10388,-0.303927
6.25533,0.0710295,-0.190755
6.26542,0.230506,-0.0518624
6.27533,0.251084,0.0355885
6.28522,0.0092967,-0.226764
6.29519,-0.0112809,-0.237052
6.30534,0.0041523,-0.375945
6.31534,0.0144411,-0.375945
6.32529,0.0607407,-0.175322
6.33545,0.0144411,-0.129025
6.34525,-0.175902,-0.360513
6.35528,0.0144411,-0.175322
6.36536,0.10704,-0.041574
6.37529,-0.00613651,-0.072439
6.38539,0.0144411,-0.211332
6.3952,0.148196,-0.0518624
6.40532,0.132762,0.0047235
6.4153,0.0864627,-0.0364299
6.42526,-0.0472917,-0.113592
6.43549,0.23565,-0.0261415
6.44529,0.0401631,-0.195899
6.45545,0.0658851,-0.144457
6.46526,0.179062,-0.103304
6.47546,0.0967515,-0.0364299
6.48536,-0.0318585,-0.247341
6.49536,-0.114169,-0.386233
6.50522,0.0864627,-0.252485
6.51537,0.0453075,-0.15989
6.52526,0.132762,-0.139313
6.53534,0.220217,-0.0878716
6.54532,-0.0164253,-0.0981599
6.55544,0.0350187,-0.185611
6.5654,-0.15018,-0.365657
6.57524,0.0092967,-0.339936
6.58528,0.0607407,-0.108448
6.59534,0.117329,-0.0518624
6.60551,-0.0678693,-0.211332
6.61559,0.0555963,-0.185611
6.6254,0.0247299,-0.144457
6.63535,-0.145035,-0.329648
6.64556,-0.0318585,-0.350224
6.65546,0.0247299,-0.242197
6.66537,0.10704,-0.0672949
6.67537,-0.0730137,-0.201043
6.68552,0.0504519,-0.15989
6.69536,0.0916071,-0.0209973
6.70529,-0.0678693,-0.303927
6.71535,0.0916071,-0.252485
6.72527,0.168773,0.0047235
6.73546,0.0350187,-0.123881
6.74567,0.0092967,-0.170178
6.75506,-0.0215697,-0.190755
6.76487,0.0247299,-0.324503
6.77477,0.0607407,-0.170178
6.78472,-0.134747,-0.360513
6.79478,-0.0678693,-0.319359
6.80492,0.0144411,-0.206187
6.8173,-0.0781581,-0.242197
6.82476,-0.114169,-0.303927
6.83474,-0.0627249,-0.154746
6.8448,0.0710295,-0.0518624
6.85487,0.173918,0.0047235
6.86487,0.0813183,-0.190755
6.87493,0.0813183,-0.139313
6.88498,0.117329,-0.113592
6.89497,0.168773,-0.134169
6.90531,0.0247299,-0.211332
6.91497,-0.129602,-0.267918
6.92499,-0.0318585,-0.288494
6.93496,0.0401631,-0.165034
6.945,0.179062,-0.103304
6.95491,0.215073,0.0767419
6.96498,0.0401631,-0.118737
6.97497,0.0144411,-0.195899
6.98491,0.240795,-0.000420669
6.99496,0.0607407,-0.0364299
7.00494,-0.0472917,-0.237052
7.01493,-0.0781581,-0.278206
7.02495,0.0504519,-0.103304
7.03496,0.0761739,-0.129025
7.04496,0.0092967,-0.237052
7.055,0.0195855,-0.324503
7.06504,0.132762,-0.041574
7.07494,-0.0215697,-0.180467
7.08508,-0.134747,-0.278206
7.09532,-0.0421473,-0.154746
7.10535,0.0504519,-0.149602
7.11552,-0.0318585,-0.211332
7.12549,-0.0472917,-0.40681
7.13537,-0.0987357,-0.339936
7.14533,0.0144411,-0.154746
7.15545,0.132762,-0.123881
7.16532,0.292239,0.0253002
7.17546,0.137907,-0.0775832
7.18533,0.0041523,-0.34508
7.19518,-0.170757,-0.329648
7.20528,0.0813183,-0.288494
7.21541,0.0658851,-0.170178
7.22538,0.137907,-0.113592
7.2354,0.0350187,-0.149602
7.24528,0.0298743,-0.190755
7.2554,0.0710295,-0.108448
7.26565,-0.109025,-0.319359
7.27539,0.101896,-0.247341
7.28519,0.132762,-0.0621507
7.2955,0.266517,0.051021
7.30533,0.0607407,-0.257629
7.31537,-0.0164253,-0.206187
7.32501,0.0041523,-0.154746
7.33536,0.0195855,-0.129025
7.34539,0.0813183,-0.0827274
7.35539,0.0761739,-0.211332
7.36538,0.143051,-0.247341
7.37543,0.122474,-0.139313
7.38565,0.0298743,-0.201043
7.39542,-0.0678693,-0.309071
7.40538,-0.124458,-0.365657
7.41564,0.0607407,-0.195899
7.4257,0.143051,-0.0261415
7.43565,0.15334,0.0304444
7.44551,0.0555963,-0.134169
7.45528,-0.0112809,-0.288494
7.46527,-0.0987357,-0.375945
7.47563,-0.129602,-0.329648
7.48546,0.0195855,-0.175322
7.49535,0.117329,-0.195899
7.50538,0.19964,0.179625
7.51541,0.0916071,-0.0775832
7.52556,0.163629,-0.0518624
7.5352,0.112185,-0.154746
7.5452,0.0247299,-0.154746
7.55522,-0.114169,-0.375945
7.56536,0.148196,-0.134169
7.57542,-0.0164253,-0.262773
7.58539,0.117329,-0.0981599
7.59535,0.0658851,-0.267918
7.60546,0.184206,-0.0878716
7.61544,0.0658851,-0.185611
7.62536,0.10704,-0.226764
7.63526,0.0144411,-0.0981599
7.64569,-0.109025,-0.28335
7.6554,-0.0112809,-0.195899
7.66544,0.323105,-0.0930157
7.67577,0.287094,-0.000420669
7.68535,0.0195855,-0.175322
7.70046,-0.0215697,-0.252485
7.70775,0.132762,-0.262773
7.71935,-0.00613651,-0.314215
7.72539,-0.0267141,-0.185611
7.7354,0.143051,-0.0158532
7.74534,0.0504519,-0.123881
7.75547,0.0555963,-0.190755
7.76549,0.101896,-0.237052
7.7756,0.245939,-0.118737
7.78552,0.117329,-0.185611
7.79559,0.0247299,-0.226764
7.80541,0.0864627,-0.278206
7.81552,0.0041523,-0.278206
7.82554,-0.00613651,-0.15989
7.83549,0.148196,-0.0261415
7.84542,-0.0781581,-0.226764
7.85515,-0.0318585,-0.216476
7.86522,0.158484,-0.0312857
7.87518,0.10704,-0.072439
7.88518,0.0658851,-0.175322
7.89498,0.112185,0.0355885
7.90512,-0.0987357,-0.360513
7.91514,0.0453075,-0.262773
7.92537,0.0298743,-0.211332
7.93503,-0.211913,-0.396522
7.94527,0.0504519,-0.201043
7.95507,-0.114169,-0.329648
7.96511,0.204784,-0.0930157
7.97511,0.143051,-0.267918
7.98511,0.0761739,-0.201043
7.99535,0.132762,-0.108448
8.00534,0.276806,-0.0930157
8.01531,0.0864627,-0.0312857
8.02544,0.0453075,-0.180467
8.03519,0.132762,-0.15989
8.04527,0.0092967,-0.149602
8.05523,0.0247299,-0.211332
8.06531,0.184206,-0.0981599
8.07536,0.117329,-0.170178
8.08513,0.0401631,-0.201043
8.09528,0.0041523,-0.0467182
8.10525,-0.109025,-0.381089
8.11507,-0.0318585,-0.144457
8.12511,-0.145035,-0.267918
8.13535,-0.206768,-0.34508
