Time,Fz,Mz
0.109157,-0.114169,-0.180467
0.109536,-0.0267141,0.0921744
0.109727,-0.0833025,-0.113592
0.1099,0.0761739,0.123039
0.110012,-0.0884469,-0.0621507
0.110107,0.137907,0.117895
0.110197,-0.160469,-0.108448
0.110406,0.0453075,0.0921744
0.110577,-0.0267141,-0.103304
0.110681,0.148196,0.128184
0.118146,-0.139891,-0.0518624
0.12809,0.137907,0.123039
0.138072,-0.15018,-0.0775832
0.148025,0.0967515,0.195058
0.15814,-0.139891,-0.103304
0.168037,0.0144411,-0.0158532
0.177812,0.0555963,-0.0570065
0.18786,0.117329,0.153904
0.197763,-0.10388,-0.072439
0.207757,0.0195855,0.0458769
0.217813,0.0916071,0.0304444
0.227782,0.117329,0.0458769
0.237664,-0.0987357,-0.154746
0.247755,0.0607407,0.00986767
0.257781,-0.0370029,-0.00556484
0.267933,0.0453075,0.0304444
0.277925,0.0092967,-0.0775832
0.288072,0.0710295,0.0818861
0.297927,-0.0987357,0.117895
0.307818,-0.0421473,0.0613094
0.317878,-0.0112809,-0.0672949
0.32779,0.10704,0.0150118
0.33783,-0.000992107,-0.0312857
0.347786,0.0555963,0.0458769
0.357803,0.15334,0.0921744
0.367749,0.0092967,-0.041574
0.377743,0.112185,0.0818861
0.387795,-0.0730137,-0.00556484
0.397804,0.0144411,0.0047235
0.407915,0.132762,0.133328
0.418007,-0.139891,-0.0672949
0.428085,-0.0267141,0.020156
0.438048,-0.0524361,-0.113592
0.448097,-0.000992107,-0.103304
0.458155,0.0298743,0.112751
0.467904,-0.000992107,-0.0827274
0.477951,0.0658851,0.128184
0.488133,-0.0678693,-0.0672949
0.498194,0.0658851,0.174481
0.50814,-0.0935913,-0.0364299
0.518088,0.0967515,0.0613094
0.527996,-0.00613651,0.00986767
0.538122,0.0350187,-0.000420669
0.547958,0.0864627,0.0715977
0.558235,-0.0472917,0.00986767
0.567952,-0.00613651,0.0664535
0.577956,-0.000992107,-0.000420669
0.588235,0.0555963,0.143616
0.598545,-0.0215697,0.0304444
0.60803,0.137907,0.0253002
0.618155,0.0092967,0.0047235
0.627907,0.0658851,0.0973186
0.638554,0.143051,0.0407327
0.648559,0.0401631,0.0973186
0.657926,0.122474,0.020156
0.667919,0.0041523,-0.0158532
0.677859,0.0864627,0.231067
0.687796,0.0504519,-0.0672949
0.69776,-0.0730137,-0.00556484
0.708201,-0.0164253,-0.144457
0.71801,-0.0318585,0.0561652
0.727985,0.0401631,0.020156
0.737969,0.137907,0.0253002
0.747679,0.132762,0.159049
0.757698,0.101896,0.102463
0.767591,0.0555963,-0.0827274
0.777509,0.0761739,0.143616
0.787548,-0.0215697,-0.0467182
0.797437,0.0401631,0.138472
0.808104,-0.155324,-0.0364299
0.818152,0.0761739,0.0561652
0.828155,-0.0884469,-0.129025
0.838145,-0.0781581,-0.0209973
0.84813,-0.0781581,-0.103304
0.857972,-0.0781581,0.0561652
0.868075,-0.10388,-0.0775832
0.878159,-0.114169,-0.139313
0.888028,-0.0987357,-0.072439
0.89801,0.0092967,0.0715977
0.907982,0.0247299,0.133328
0.918023,-0.155324,-0.0981599
0.928018,-0.0884469,-0.0981599
0.938003,-0.0164253,0.0973186
0.94797,0.122474,-0.00556484
0.958072,-0.0472917,0.051021
0.967832,0.163629,0.00986767
0.977768,-0.129602,-0.0672949
0.987706,0.168773,0.107607
0.997649,-0.145035,-0.129025
1.00764,-0.0318585,-0.0209973
